time, pr1, pr2, pr3, pr4, pr5,TRUE LABEL
59.72962904,444,880,657,620,322,0
59.75411701,443,880,657,621,320,0
59.77467704,444,881,658,623,322,0
59.79515314,445,880,657,620,323,0
59.81964302,442,880,657,620,320,0
59.84021711,444,880,658,622,324,0
59.86070204,443,880,657,622,322,0
59.88519406,443,880,657,620,320,0
59.90573406,445,880,658,622,325,0
59.92622614,442,880,657,621,320,0
59.95073318,442,880,656,620,321,0
59.971277,444,880,657,622,323,0
59.99175596,443,880,658,621,319,0
60.01624107,444,880,657,621,322,0
60.03679204,444,881,658,622,321,0
60.05728507,444,881,658,623,320,0
60.08179402,445,881,658,622,323,0
60.10231614,443,881,658,622,320,0
60.12281108,444,881,659,624,323,0
60.14732218,444,881,659,624,323,0
60.16786098,443,881,658,623,319,0
60.18837714,445,881,658,625,324,0
60.21284604,443,880,659,625,321,0
60.23338604,443,881,658,623,321,0
60.25390315,444,881,658,625,324,0
60.27838016,443,881,658,625,321,0
60.29893517,444,880,658,625,323,0
60.31943917,443,881,659,626,324,0
60.34391308,443,880,658,626,320,0
60.36449099,444,881,659,626,324,0
60.38495708,443,881,659,626,321,0
60.40946102,444,881,658,627,322,0
60.42998719,444,881,658,625,324,0
60.45050907,443,882,659,625,320,0
60.47497511,445,882,659,626,324,0
60.49550104,444,882,658,626,322,0
60.51603913,443,882,659,625,320,0
60.54052711,445,881,659,627,325,0
60.56105304,443,882,659,626,321,0
60.58156109,444,882,659,625,322,0
60.60606217,444,881,660,628,325,0
60.62660503,444,882,659,628,322,0
60.64706516,444,881,659,626,324,0
60.6715591,443,881,659,628,323,0
60.69209909,443,881,660,627,322,0
60.71261406,444,882,660,626,325,0
60.73709106,442,881,659,627,322,0
60.75764704,444,881,659,626,323,0
60.77814603,444,881,659,626,324,0
60.80263305,442,881,658,625,321,0
60.82317209,444,881,659,627,325,0
60.84368706,443,881,658,626,321,0
60.86816216,444,881,659,626,321,0
60.88869619,445,881,658,628,325,0
60.90921617,443,881,659,627,321,0
60.93369317,445,882,659,627,323,0
62.74047303,444,882,659,627,324,0
62.74094701,443,882,659,627,320,0
62.74140811,445,881,660,626,324,0
62.74183512,443,882,659,626,322,0
62.74225712,444,882,660,628,322,0
62.74267507,444,882,660,628,324,0
62.74309611,443,882,659,627,322,0
62.74351597,445,882,660,628,324,0
62.74393916,442,881,659,628,323,0
62.74435616,443,881,659,627,321,0
62.74477506,444,882,660,629,325,0
62.745193,443,882,659,629,322,0
62.74544597,443,882,658,628,323,0
62.74552107,443,883,659,630,325,0
62.74559617,443,882,659,629,322,0
62.74567008,444,883,659,630,324,0
62.74574399,443,882,658,628,322,0
62.74581814,444,882,659,629,322,0
62.74589515,445,882,659,626,323,0
62.74597216,442,882,659,628,320,0
62.74605012,445,882,659,628,322,0
62.74612713,444,882,659,627,324,0
62.74620318,442,883,659,627,320,0
62.746279,445,883,660,631,324,0
62.74635506,443,883,659,630,322,0
62.74643111,443,883,659,630,321,0
62.74650717,444,883,660,633,324,0
62.74658203,441,883,659,630,320,0
62.74665809,441,883,658,630,320,0
62.74673414,440,882,658,630,320,0
62.7468102,439,883,658,627,317,0
62.74688506,439,882,658,628,319,0
62.74696112,438,882,657,628,316,0
62.74703598,439,882,658,628,317,0
62.74711204,439,882,657,628,318,0
62.74718904,438,882,657,627,315,0
62.7472651,440,883,658,628,319,0
62.74733996,439,884,658,630,318,0
62.74741602,439,884,657,627,317,0
62.74749207,443,885,659,626,321,0
62.74756813,441,884,659,624,317,0
62.74764419,442,883,658,622,318,0
62.74772,443,882,659,622,322,0
62.74779606,441,881,659,621,318,0
62.74787211,444,880,660,622,321,0
62.74794698,442,879,660,621,321,0
62.74802303,442,879,660,621,319,0
62.74809813,444,879,660,621,323,0
62.74817419,442,879,660,622,319,0
62.74825001,443,879,660,625,323,0
62.74834514,444,879,660,624,322,0
62.74842119,441,878,660,625,320,0
62.74849701,443,878,660,625,323,0
62.74857306,442,878,660,624,321,0
62.74864817,442,879,659,622,320,0
62.74872398,444,879,660,624,323,0
62.74880004,442,878,659,623,320,0
62.74887514,444,879,659,622,322,0
62.7489512,444,879,661,625,323,0
62.74902701,443,879,659,624,320,0
62.74910307,445,880,660,623,324,0
62.74917912,443,880,659,624,321,0
62.749259,444,881,660,626,322,0
62.74933505,444,881,660,625,324,0
62.74941206,442,881,660,626,320,0
62.74948812,444,880,660,627,324,0
62.74956417,443,881,661,626,323,0
62.74963999,442,879,661,625,321,0
62.74971604,444,881,660,627,324,0
62.7497921,442,880,660,626,321,0
62.74986815,442,880,659,625,321,0
62.74994397,444,880,660,626,325,0
62.75002217,442,881,658,626,320,0
62.75009799,443,880,660,624,323,0
62.75017405,443,880,659,627,322,0
62.7502501,443,880,660,626,321,0
62.75032616,444,881,660,626,324,0
62.75040197,441,881,660,625,320,0
62.75047898,444,881,660,625,322,0
62.75055504,443,881,660,626,323,0
62.75063109,442,881,660,626,320,0
62.75070715,444,881,660,626,324,0
62.75078297,443,880,661,625,321,0
62.77062917,442,880,659,624,320,0
62.79113197,443,880,660,626,324,0
62.81146002,442,880,660,626,320,0
62.83603811,443,880,659,626,322,0
62.85659099,443,880,660,626,323,0
62.87714005,442,879,660,625,320,0
62.90167904,444,879,660,627,324,0
62.92220902,443,880,660,626,322,0
62.94264412,443,880,660,627,322,0
62.96722817,444,880,660,626,324,0
62.98773718,442,880,660,625,320,0
63.00822115,443,880,659,625,323,0
63.03275919,443,880,659,625,322,0
63.05328012,442,880,660,624,320,0
63.07375002,444,880,660,626,324,0
63.09828305,442,881,660,626,321,0
63.11877799,443,880,659,624,321,0
63.13930106,444,881,660,623,323,0
63.16382909,441,881,658,621,319,0
63.18432999,441,880,657,615,321,0
63.20482206,439,878,656,601,318,0
63.22933197,438,873,653,580,313,1
63.24986219,436,866,649,554,314,1
63.27035904,434,861,644,534,307,1
63.29488111,434,856,639,519,305,1
63.3153801,433,851,632,502,302,1
63.33587098,432,847,626,484,296,2
63.36043,433,841,622,473,296,2
63.38095212,432,839,616,460,293,2
63.40148711,432,836,613,450,290,2
63.42598009,433,833,611,446,293,2
63.44648314,432,831,608,439,291,2
63.46697402,433,829,605,434,291,2
63.49146509,433,828,604,433,292,2
63.512007,433,826,602,429,290,2
63.53250313,434,823,599,424,291,2
63.55699205,432,822,597,423,288,2
63.57748008,432,820,594,420,287,2
63.59806418,432,817,591,415,287,2
63.62258101,430,817,590,412,283,2
63.6430831,432,817,589,413,285,2
63.66357803,431,817,589,410,285,2
63.68811297,431,817,590,410,282,2
63.70860505,433,816,590,411,286,2
63.72910309,432,817,591,409,284,2
63.75362897,432,817,592,409,285,2
63.77413011,433,818,593,412,288,2
63.79864502,432,817,593,411,284,2
63.819139,433,818,594,412,288,2
63.83955717,433,817,594,412,287,2
63.86415005,432,818,594,412,286,2
63.88471103,433,817,594,411,288,2
63.90520406,432,817,594,411,286,2
63.92973709,433,817,595,410,288,2
63.95023704,432,817,593,410,288,2
63.97073317,432,816,593,409,286,2
63.99523616,434,817,593,411,290,2
64.01576114,432,816,594,410,288,2
64.03628612,431,817,594,411,287,2
64.06079698,434,817,594,412,290,2
64.08132601,432,817,595,412,287,2
64.10183001,433,817,596,411,288,2
64.12632012,433,817,596,412,289,2
64.14683509,432,818,598,412,287,2
64.16733909,435,818,598,413,290,2
64.19184804,433,818,598,413,288,2
64.21237516,433,819,599,415,288,2
64.23278809,434,819,599,415,290,2
64.25742507,432,819,599,416,287,2
64.27790499,433,820,600,418,290,2
64.298419,432,819,600,418,289,2
64.32292509,432,819,600,418,287,2
64.3434732,433,820,600,420,291,2
64.36394715,431,819,600,420,287,2
64.38844705,432,819,600,418,289,2
64.40896297,433,820,599,419,289,2
64.42949009,431,820,600,419,286,2
64.45396709,433,820,600,418,289,2
64.47451496,432,820,600,417,288,2
64.4950161,432,821,600,418,287,2
64.5195241,434,821,600,418,290,2
64.54004002,432,820,601,417,289,2
64.56053615,434,822,601,420,291,2
64.58505011,434,822,601,420,292,2
64.60556197,433,822,602,420,289,2
64.62606716,435,822,603,422,294,2
64.65059018,433,822,602,421,292,2
64.67111611,432,823,602,421,291,2
64.6916151,435,822,603,423,295,2
64.71612597,433,822,602,423,291,2
64.73664212,434,822,602,422,293,2
64.75713801,434,823,602,423,294,2
64.78163314,433,822,602,422,291,2
64.80215406,435,822,602,420,295,2
64.82264519,433,822,602,420,292,2
64.84713006,435,822,602,421,294,2
64.86768508,436,823,602,420,295,2
64.88819218,434,823,602,420,292,2
64.91268897,436,823,603,423,294,2
64.93324614,434,823,602,421,294,2
64.95371699,434,823,603,422,291,2
64.97822905,436,824,604,426,296,2
64.99874997,434,824,602,424,292,2
65.01925111,434,823,602,421,292,2
65.04375911,435,824,603,426,295,2
65.06427598,433,823,603,424,292,2
65.08477402,435,823,603,423,295,2
65.1093092,435,823,603,425,294,2
65.12982607,433,824,602,425,292,2
65.15030003,435,823,602,423,295,2
65.17483711,433,823,603,424,292,2
65.19535017,435,824,603,424,294,2
65.21585608,435,824,603,424,294,2
65.24039507,433,823,603,424,291,2
65.26087499,436,824,603,424,295,2
65.28138614,434,824,603,424,293,2
65.30589414,434,824,603,423,292,2
65.32644701,436,824,604,426,296,2
65.34692597,434,824,605,426,291,2
65.37143707,434,824,605,426,294,2
65.39195299,435,825,605,429,295,2
65.41247916,434,825,606,428,292,2
65.43695712,434,825,606,429,296,2
65.45747614,434,825,606,429,294,2
65.4779911,434,825,606,428,293,2
65.50249004,435,825,606,430,295,2
65.52300215,433,826,606,429,292,2
65.54350114,434,826,606,430,294,2
65.56803513,433,826,607,429,294,2
65.58853817,433,826,605,429,289,2
65.60905218,433,826,607,430,294,2
65.63356304,432,826,607,431,289,2
65.65407801,433,826,607,430,290,2
65.674577,433,827,607,432,292,2
65.69908404,432,827,608,432,288,2
65.71960115,434,827,608,432,291,2
65.74012399,433,828,609,434,291,2
65.76461005,432,827,609,435,289,2
65.78515697,434,827,609,435,293,2
65.80563807,433,827,610,434,291,2
65.83016205,433,827,608,436,292,2
65.85068202,433,827,608,433,294,2
65.87118006,432,826,608,431,290,2
65.89569306,434,826,608,432,293,2
65.91620612,432,826,608,430,292,2
65.93670201,432,827,607,428,290,2
65.961236,434,827,608,432,293,2
65.98175907,432,827,608,430,291,2
66.00223017,433,827,608,429,292,2
66.026752,433,826,608,431,293,2
66.04727697,433,827,609,432,291,2
66.06775618,434,827,607,430,293,2
66.09229207,433,827,608,432,291,2
66.11280704,433,827,607,433,291,2
66.13334203,434,827,608,431,293,2
66.15782118,432,827,608,433,290,2
66.17833114,434,827,608,432,293,2
66.19883108,433,827,609,431,293,2
66.22341704,432,826,609,432,290,2
66.24384904,434,827,609,434,294,2
66.26440907,432,827,610,435,292,2
66.28889608,433,827,610,434,291,2
66.30941105,433,827,609,436,294,2
66.32992816,431,828,609,435,290,2
66.35444212,433,828,609,435,293,2
66.37495708,433,827,609,436,293,2
66.39552307,432,828,609,435,291,2
66.41996503,433,827,610,436,294,2
66.44050503,432,827,609,435,291,2
66.46101713,433,828,610,434,292,2
66.48549604,433,827,610,436,293,2
66.50603318,432,828,610,436,290,2
66.52653503,434,828,610,436,293,2
66.55104208,432,828,610,437,292,2
66.5715611,432,828,610,436,290,2
66.59208608,434,829,612,440,294,2
66.61657,432,828,611,439,290,2
66.63708806,433,829,611,439,292,2
66.65762901,433,828,611,440,293,2
66.68210411,432,829,612,441,290,2
66.70264196,433,828,611,439,294,2
66.72315407,431,828,611,440,291,2
66.74763513,432,828,612,441,292,2
66.76815319,432,828,610,441,293,2
66.78867817,430,828,611,439,289,2
66.813169,432,828,612,441,292,2
66.83368897,431,828,611,439,292,2
66.85420299,431,829,611,437,289,2
66.87871909,433,829,612,443,293,2
66.89925003,432,828,611,439,290,2
66.91975212,432,829,612,439,291,2
66.94426012,433,829,612,441,293,2
66.96482897,431,829,612,441,290,2
66.98527718,433,829,613,440,291,2
67.00973296,432,829,612,442,291,2
67.03027201,431,829,612,442,290,2
67.05077815,432,829,613,440,292,2
67.07527804,431,829,613,440,290,2
67.09581113,432,829,612,442,291,2
67.11633897,432,829,612,439,292,2
67.14082718,431,828,612,439,290,2
67.16133904,433,829,612,440,293,2
67.18189907,431,829,611,440,292,2
67.20638704,431,828,611,438,291,2
67.22687006,434,828,612,440,294,2
67.24739313,431,828,611,438,290,2
67.27190614,432,828,611,437,291,2
67.2924192,433,829,611,438,293,2
67.31295609,431,829,611,438,289,2
67.33746409,433,829,611,438,292,2
67.35796118,432,829,611,439,291,2
67.37853408,432,829,612,438,290,2
67.40298915,433,829,612,438,293,2
67.42348909,431,829,611,439,290,2
67.44415617,433,829,612,441,293,2
67.46848297,433,829,613,440,292,2
67.4890151,431,829,612,440,290,2
67.50956011,433,829,612,443,294,2
67.53406501,431,828,612,440,290,2
67.55454206,432,828,611,440,291,2
67.57508802,433,828,612,441,294,2
67.59957719,430,827,611,440,289,2
67.62010098,432,828,611,439,292,2
67.64061308,432,828,611,440,293,2
67.66510201,431,828,611,440,289,2
67.68560314,433,828,611,438,293,2
67.70613718,432,828,611,438,291,2
67.73062897,432,828,611,440,291,2
67.75119519,433,828,611,439,292,2
70.55053091,431,829,611,437,289,2
70.55100393,433,828,612,440,292,2
70.55145407,432,829,611,441,292,2
70.55209804,432,828,612,437,290,2
70.55260587,434,829,612,440,293,2
70.55303097,432,828,612,438,291,2
70.55345392,432,828,612,437,292,2
70.55386901,433,828,613,439,294,2
70.55428696,432,828,612,439,290,2
70.55476904,433,828,611,438,293,2
70.55521393,432,828,612,439,292,2
70.55539703,433,827,612,440,291,2
70.5554719,433,827,612,438,295,2
70.555547,431,828,611,439,290,2
70.55563498,433,828,611,439,294,2
70.55571008,433,828,611,437,293,2
70.55578494,431,828,611,436,290,2
70.55585909,434,828,611,438,295,2
70.55593395,433,828,611,437,291,2
70.55600905,432,828,610,436,290,2
70.55608296,434,828,611,437,293,2
70.55615687,431,828,610,436,290,2
70.55623198,433,828,612,440,292,2
70.55630589,432,831,614,446,292,2
70.55638099,433,833,618,452,292,2
70.5564549,433,837,624,467,296,2
70.55653,432,844,630,489,296,2
70.55660391,433,853,636,514,300,1
70.55667806,435,860,640,533,306,1
70.55675197,435,865,642,547,304,1
70.55682707,437,870,645,557,310,1
70.55690098,436,872,646,563,309,1
70.55697489,436,874,646,567,309,1
70.55704999,438,874,646,571,312,1
70.5571239,436,875,647,574,309,1
70.55719805,437,875,646,574,310,1
70.55727291,437,877,647,575,312,1
70.55734587,437,877,649,579,310,1
70.55742097,439,879,649,583,314,0
70.55749488,438,879,650,585,313,0
70.55756998,439,879,651,588,313,0
70.55764389,440,878,651,591,317,0
70.55771899,438,879,651,593,314,0
70.5577929,440,878,653,595,317,0
70.557868,439,878,651,596,315,0
70.55794191,438,878,651,596,313,0
70.55801606,439,877,652,597,318,0
70.55808997,438,878,651,598,315,0
70.55816507,438,878,651,597,314,0
70.55823898,439,878,652,600,317,0
70.55831409,438,878,652,599,315,0
70.55838799,439,879,652,600,316,0
70.5584619,439,879,652,600,316,0
70.55853605,439,878,652,601,314,0
70.55861092,440,879,652,600,318,0
70.55868602,439,879,652,600,314,0
70.55875993,440,880,652,601,315,0
70.55883408,440,879,652,602,317,0
70.55890894,438,879,652,602,313,0
70.55898404,440,879,653,603,317,0
70.55905795,439,880,653,604,316,0
70.55913401,438,879,653,603,315,0
70.55921006,440,879,652,605,318,0
70.55928397,438,879,653,604,316,0
70.55935788,439,879,653,604,316,0
70.55943298,439,879,653,605,319,0
70.55950809,438,880,652,605,314,0
70.559582,440,879,653,605,318,0
70.55965686,439,877,653,606,316,0
70.55973101,439,878,652,605,316,0
70.55980587,440,878,650,601,317,0
70.55988002,437,875,649,598,313,0
70.55995488,438,869,645,576,312,1
70.56002903,436,863,638,550,309,1
70.56010389,435,857,631,524,304,1
70.560179,437,852,625,502,305,1
70.56025386,435,846,620,484,301,2
70.56032801,435,844,618,477,299,2
70.56040287,436,841,617,473,301,2
70.56047702,435,840,616,469,298,2
70.56055188,436,839,616,468,300,2
70.56062603,436,839,616,467,301,2
70.56070089,435,839,616,465,299,2
70.560781,437,839,616,465,301,2
70.56085587,435,838,616,466,298,2
70.56093097,435,839,616,466,299,2
70.56100607,436,839,616,465,300,2
70.56107998,435,839,616,467,297,2
70.56115508,437,840,616,468,299,2
70.56122899,435,839,617,468,299,2
70.5613029,436,839,617,470,297,2
70.56137705,437,841,618,472,301,2
70.56145191,435,841,619,474,297,2
70.56152606,435,841,619,476,299,2
70.56160092,437,841,620,478,301,2
70.56167507,434,841,620,479,298,2
70.56174898,436,841,621,481,301,2
70.56182289,436,840,622,481,300,2
70.56189704,435,841,622,483,299,2
70.56197095,436,841,622,482,302,2
70.56204486,435,840,621,480,298,2
70.56211901,436,841,622,483,300,2
70.56219387,436,841,622,483,300,2
70.56226802,434,842,622,484,297,2
70.56234288,437,843,624,486,301,2
70.56241703,435,843,625,488,298,2
70.56249094,435,846,629,494,300,2
70.56256509,438,852,636,515,304,1
70.562639,436,858,641,537,303,1
70.56271291,438,865,643,557,308,1
70.56278706,438,871,648,576,311,1
70.56286097,438,872,648,587,310,0
70.56293607,440,875,648,590,314,0
70.56300998,438,875,649,593,312,0
70.56308508,440,877,649,596,312,0
70.5631609,440,878,650,599,316,0
70.56323504,437,879,651,603,312,0
70.56330991,440,881,652,607,316,0
70.56338906,440,882,652,609,316,0
70.56346893,439,883,653,611,315,0
70.56354403,442,882,654,613,319,0
70.56361794,440,883,654,613,317,0
70.56369209,441,883,654,613,318,0
70.563766,442,883,655,615,320,0
70.56384087,440,883,654,615,317,0
70.56391597,441,883,655,615,320,0
70.56399107,441,883,656,616,319,0
70.56406689,440,883,655,616,318,0
70.56414199,441,884,655,616,320,0
70.57544088,440,883,656,617,318,0
70.59995294,441,883,654,617,319,0
70.62041187,441,883,656,617,321,0
70.64090204,439,883,655,617,318,0
70.66551709,442,883,656,619,322,0
70.68602705,440,883,655,617,320,0
70.70650792,439,882,656,617,319,0
70.73104692,441,883,656,618,323,0
70.751544,440,883,656,616,317,0
70.77204895,440,882,655,617,320,0
70.79658103,441,883,656,617,321,0
70.81709695,439,882,655,617,317,0
70.83759189,441,882,656,616,321,0
70.86210299,440,883,656,618,318,0
70.882622,441,882,656,617,318,0
70.90313697,441,883,656,619,321,0
70.92762303,439,882,656,618,317,0
70.94814301,440,882,656,616,319,0
70.9686749,440,880,656,612,317,0
70.99317408,438,877,653,604,313,0
71.01367998,437,873,651,588,316,0
71.03419495,435,867,646,561,310,1
71.058743,436,860,640,528,307,1
71.07924891,437,854,634,505,308,1
71.09974098,435,848,629,484,303,2
71.12427306,437,844,625,466,305,2
71.14475203,436,842,621,456,303,2
71.16526508,436,839,618,448,301,2
71.18979597,437,836,616,441,304,2
71.21027088,436,835,614,434,301,2
71.23078489,438,834,612,431,302,2
71.25541592,437,834,611,426,303,2
71.27584791,436,833,611,424,299,2
71.29636192,438,832,611,423,303,2
71.32087493,437,832,610,422,301,2
71.34143806,437,832,610,421,299,2
71.36184907,439,832,611,424,302,2
71.38640308,437,832,611,423,298,2
71.40688396,437,832,611,425,300,2
71.42741609,437,832,612,428,301,2
71.45194292,437,832,612,428,297,2
71.47244692,437,832,612,429,300,2
71.492944,436,832,612,430,299,2
71.51746893,437,832,612,427,299,2
71.53797793,437,832,611,428,300,2
71.55847287,436,831,612,429,297,2
71.58298302,437,831,611,429,300,2
71.60351491,436,831,612,428,300,2
71.62398005,436,831,611,428,298,2
71.64852786,437,832,611,428,301,2
71.6690259,435,831,611,430,299,2
71.68954897,437,831,611,429,298,2
71.7140739,437,831,610,429,301,2
71.73459005,436,831,611,429,298,2
71.75506997,437,831,610,429,300,2
71.77961802,436,831,610,430,299,2
71.80008292,436,832,611,428,298,2
71.82060003,438,832,610,429,301,2
71.84513307,436,831,611,429,298,2
71.86564398,437,832,611,430,299,2
71.88615489,437,832,611,431,300,2
71.91067886,436,832,612,431,297,2
71.93120193,437,832,612,433,299,2
71.95167589,435,832,612,434,297,2
71.97620797,435,832,612,434,295,2
71.99670792,436,832,613,435,299,2
72.01720405,435,832,613,437,296,2
72.04171395,435,833,613,437,297,2
72.06222987,436,831,614,439,298,2
72.08274007,434,832,614,439,296,2
72.1072619,436,832,614,438,299,2
72.12775493,435,831,614,438,297,2
72.14821887,436,832,614,439,297,2
72.17278886,436,831,613,437,299,2
72.19328094,434,831,613,439,296,2
72.21776605,436,831,614,438,299,2
72.23828101,435,831,613,437,299,2
72.25881791,435,832,613,439,296,2
72.28334188,437,832,614,439,300,2
72.30383205,435,831,614,438,297,2
72.32433701,435,831,613,437,296,2
72.34884191,437,832,612,437,299,2
72.36938405,435,831,610,434,295,2
72.38988805,437,830,609,433,297,2
72.41440701,435,830,606,431,297,2
72.43490887,436,829,606,428,295,2
72.45541286,438,829,606,426,299,2
72.47993588,437,829,605,426,296,2
72.50043488,438,829,606,427,298,2
72.52094889,438,828,605,424,299,2
72.54544902,437,827,604,423,297,2
72.56595802,439,828,606,425,301,2
72.58644295,438,827,605,424,300,2
72.61100388,438,827,605,422,299,2
72.63151407,440,826,606,423,302,2
72.65200591,437,825,605,421,298,2
72.67650008,438,826,604,420,299,2
72.69703102,439,826,605,421,300,2
72.71753192,438,826,605,421,297,2
72.74204397,439,826,605,421,301,2
72.76255894,438,826,605,420,298,2
72.78311205,439,827,606,423,298,2
72.80760098,440,827,605,420,301,2
72.82811689,438,827,605,422,297,2
72.84861708,440,827,606,423,300,2
72.87313008,440,828,605,422,299,2
72.89365005,437,828,605,422,296,2
72.91413903,440,828,606,425,300,2
72.938658,438,827,604,422,298,2
72.95919204,438,828,604,421,298,2
72.979671,439,828,604,422,300,2
73.00417304,437,827,603,420,297,2
73.02472806,439,828,602,418,299,2
73.04521704,438,827,601,420,299,2
73.0697639,438,827,600,418,297,2
73.09026289,440,827,601,416,301,2
73.11078501,438,827,599,417,297,2
73.13528299,438,827,600,417,298,2
73.15579391,439,827,600,417,300,2
73.17628789,437,827,600,418,296,2
73.20080304,439,828,600,418,299,2
73.22127604,438,828,601,417,298,2
73.24185395,438,827,601,416,296,2
73.26638293,440,828,602,418,300,2
73.28687096,438,828,602,417,296,2
73.30736399,439,828,603,419,298,2
73.33187795,440,828,604,418,300,2
73.35241699,437,828,603,420,296,2
73.37289,439,828,604,420,300,2
73.39741802,438,829,603,421,299,2
73.41792107,438,828,605,424,298,2
73.4384439,439,829,605,426,301,2
73.46290994,437,828,605,424,297,2
73.48346996,438,829,606,426,300,2
73.50396991,438,829,606,425,300,2
73.52846599,436,828,606,427,297,2
73.54899406,438,828,607,427,301,2
73.56949401,437,828,606,427,297,2
73.59400702,436,829,605,426,296,2
73.61453295,438,829,607,428,300,2
73.63502097,437,829,607,428,297,2
73.65953302,438,830,607,428,299,2
73.6800561,438,830,608,430,299,2
73.70056796,437,829,607,431,297,2
73.72509408,439,830,608,430,300,2
73.74561501,437,830,608,432,297,2
73.76609802,437,830,608,433,298,2
73.7906189,437,830,609,432,301,2
73.81114197,435,830,607,432,296,2
73.83162308,437,829,608,435,300,2
73.85612798,436,830,607,431,298,2
73.87664795,436,830,607,431,296,2
73.89717197,437,830,608,434,301,2
73.92168403,436,830,607,431,297,2
73.9422009,436,829,607,428,298,2
73.96269703,438,829,607,430,300,2
73.98721004,436,829,607,430,296,2
74.00772405,438,829,608,429,300,2
74.02821803,437,829,609,430,298,2
74.05274701,437,829,608,431,296,2
74.07324696,438,829,609,430,300,2
74.09377289,436,829,609,431,297,2
74.11827707,438,829,609,433,299,2
74.138798,437,830,609,432,299,2
74.15928793,436,830,610,432,297,2
74.18376803,438,829,609,432,300,2
74.20432496,436,830,608,431,298,2
74.22467303,436,829,608,429,297,2
74.24937105,438,829,607,430,301,2
74.26982903,436,829,607,427,297,2
74.29032707,437,828,606,426,299,2
74.31484199,437,828,606,426,299,2
74.33540893,437,828,607,427,298,2
74.35588908,439,828,606,423,300,2
74.380404,437,828,606,425,297,2
74.40089297,438,829,606,425,297,2
74.42142701,438,829,607,425,299,2
74.44592595,437,829,607,426,295,2
74.46639299,438,829,607,428,298,2
74.48693395,436,829,607,426,298,2
74.51146698,436,828,608,428,296,2
74.53197789,437,829,607,429,299,2
74.552495,436,829,607,428,296,2
74.57701588,436,828,607,428,297,2
74.59753609,437,828,607,428,299,2
74.61798596,435,828,606,428,295,2
74.64253592,437,828,606,428,298,2
74.66306591,437,828,606,427,297,2
74.68355489,436,829,607,427,296,2
74.70806694,437,829,607,428,298,2
74.72858095,436,829,608,428,296,2
74.74909687,438,829,609,430,298,2
74.77358508,436,829,609,433,297,2
74.79413605,435,830,609,436,295,2
74.81468606,437,831,612,442,299,2
74.83913898,435,832,612,448,297,2
74.85966396,435,834,612,455,296,2
74.88019705,437,834,614,462,300,2
74.9046669,435,837,617,471,297,2
74.92518902,436,842,622,491,300,2
74.94567704,436,849,629,517,303,1
74.97016597,436,857,636,542,304,1
74.99071908,439,864,640,561,309,1
75.01122689,437,870,642,572,309,1
75.03572297,439,875,645,579,312,1
75.05624104,441,877,648,583,317,0
75.076756,440,878,649,583,315,0
75.10124493,442,879,649,585,317,0
75.12176108,441,878,649,586,318,0
75.14228201,440,878,650,589,316,0
75.16677189,442,878,651,592,320,0
75.18729687,440,878,650,595,317,0
75.20783091,440,878,651,596,319,0
75.23236108,442,878,651,598,320,0
75.25283504,439,878,651,599,316,0
75.27335787,441,878,651,600,320,0
75.29784703,440,878,651,600,319,0
75.31841397,440,879,650,602,317,0
75.33889198,441,879,652,602,320,0
75.36337304,440,878,651,602,317,0
75.38389301,441,879,651,605,319,0
75.40445995,442,879,651,605,320,0
75.42890692,440,879,652,606,317,0
75.44946098,443,880,653,608,321,0
75.46999288,441,880,652,608,319,0
75.49448395,440,880,652,608,318,0
75.51499104,442,880,653,610,321,0
75.53550386,440,879,652,609,319,0
75.55999398,441,880,652,609,319,0
76.37046909,441,880,652,609,321,0
76.37093306,440,879,652,609,317,0
76.37136006,441,880,652,610,321,0
76.3717761,440,879,652,610,319,0
76.37219119,441,879,651,611,318,0
76.37260318,442,880,653,611,321,0
76.37301803,440,880,651,611,317,0
76.37346196,442,880,653,613,320,0
76.37388206,441,880,652,611,320,0
76.3743,440,880,652,611,317,0
76.37477112,442,881,653,612,321,0
76.37519002,441,880,653,611,319,0
76.37537813,440,880,653,613,318,0
76.37545013,442,880,653,614,321,0
76.37552404,440,880,653,612,317,0
76.375597,441,880,654,612,321,0
76.37567019,441,880,653,613,320,0
76.37574315,439,880,652,612,318,0
76.37581515,441,880,653,613,321,0
76.37588811,440,880,653,614,319,0
76.37596107,441,880,653,613,320,0
76.37603402,441,881,653,614,320,0
76.37610698,440,879,653,613,317,0
76.37617898,442,880,653,613,321,0
76.37625313,441,880,654,613,319,0
76.37632608,440,880,653,612,318,0
76.37639904,442,880,654,613,322,0
76.376472,440,880,653,613,317,0
76.376544,440,881,653,613,319,0
76.37661815,442,880,654,613,321,0
76.3766911,440,880,654,614,317,0
76.37676406,441,880,654,615,321,0
76.37683797,440,881,653,616,319,0
76.37691116,440,879,654,615,319,0
76.37698507,442,880,654,616,321,0
76.37705898,439,880,653,616,318,0
76.37713599,441,880,653,615,320,0
76.3814671,441,880,654,616,321,0
76.40590596,440,880,652,615,317,0
76.42641401,441,880,653,615,321,0
76.44683814,440,880,653,615,319,0
76.47138405,440,880,652,614,318,0
76.49193215,441,880,654,614,321,0
76.51252699,440,881,653,614,317,0
76.53697205,442,880,653,615,320,0
76.55747509,441,880,654,616,320,0
76.57800508,440,880,654,616,318,0
76.60249805,441,881,653,617,321,0
76.62299013,441,880,652,617,318,0
76.64352918,441,880,648,613,317,0
76.66802216,440,878,643,605,318,0
76.68855715,438,871,638,580,311,1
