delta Time, Unix Time, pr1, pr2, pr3, pr4, pr5
4.28748583794,1577147237.62,444,898,634,699,293
4.31213188171,1577147237.64,445,897,634,700,292
4.33666992188,1577147237.67,444,898,632,698,292
4.35698986053,1577147237.69,445,898,634,699,294
4.38183498383,1577147237.71,444,897,633,700,292
4.40233778954,1577147237.73,444,898,632,698,291
4.42661499977,1577147237.76,446,899,635,699,293
4.45128893852,1577147237.78,445,899,634,700,293
4.4717669487,1577147237.8,445,899,634,700,294
4.49615097046,1577147237.83,445,898,633,698,292
4.51673984528,1577147237.85,445,898,634,698,291
4.54124999046,1577147237.87,446,898,634,700,294
4.56199979782,1577147237.89,446,899,634,699,293
4.58631587029,1577147237.92,443,898,633,698,290
4.61083984375,1577147237.94,446,897,633,698,292
4.63150191307,1577147237.96,446,900,632,700,293
4.65612387657,1577147237.99,444,898,633,699,292
4.67650079727,1577147238.01,446,897,634,699,291
4.70103693008,1577147238.03,445,898,632,699,292
4.72549295425,1577147238.06,445,899,634,699,293
4.7461078167,1577147238.08,445,898,634,700,292
4.77061390877,1577147238.1,443,898,632,699,291
4.79125380516,1577147238.12,445,899,634,699,292
4.81587195396,1577147238.15,445,897,633,700,293
4.84017395973,1577147238.17,444,898,633,700,293
4.86087179184,1577147238.19,445,897,633,698,292
4.88548588753,1577147238.22,445,898,633,699,290
4.90582895279,1577147238.24,446,898,633,701,294
4.9303817749,1577147238.26,445,898,634,699,293
4.95097589493,1577147238.28,442,898,634,699,290
4.97562885284,1577147238.31,445,898,633,700,293
4.99992799759,1577147238.33,446,899,633,700,294
0.000555992126465,1577147239.35,444,898,634,699,292
0.00117611885071,1577147239.35,445,898,633,699,291
0.0017261505127,1577147239.35,445,899,633,699,293
0.00226616859436,1577147239.35,444,899,634,700,294
0.0028030872345,1577147239.35,445,898,634,700,292
0.00338912010193,1577147239.35,445,898,632,698,290
0.00392913818359,1577147239.35,445,899,634,699,293
0.00439596176147,1577147239.35,445,898,634,700,294
0.00486397743225,1577147239.35,445,898,633,700,292
0.00539112091064,1577147239.35,444,899,634,699,292
0.00586414337158,1577147239.35,445,898,633,699,292
0.00608396530151,1577147239.35,446,899,634,701,294
0.00624203681946,1577147239.35,445,898,633,699,293
0.0064001083374,1577147239.35,443,898,634,698,291
0.00655817985535,1577147239.35,446,898,632,700,294
0.00672197341919,1577147239.35,446,899,634,698,294
0.00689101219177,1577147239.35,444,898,634,699,292
0.00705003738403,1577147239.35,445,898,634,699,291
0.00720906257629,1577147239.35,445,899,634,699,294
0.00736713409424,1577147239.35,445,899,634,700,294
0.0075249671936,1577147239.35,445,899,635,699,293
0.00768399238586,1577147239.35,445,900,634,697,294
0.00784206390381,1577147239.36,447,901,636,698,296
0.00800013542175,1577147239.36,448,901,636,699,297
0.00815916061401,1577147239.36,448,901,634,697,297
0.00831604003906,1577147239.36,449,902,635,697,296
0.00847506523132,1577147239.36,450,902,635,697,297
0.00864195823669,1577147239.36,452,902,636,699,301
0.00880217552185,1577147239.36,450,902,635,697,299
0.00896000862122,1577147239.36,448,902,636,696,297
0.00911808013916,1577147239.36,452,902,635,697,300
0.0092761516571,1577147239.36,452,903,635,697,300
0.00943398475647,1577147239.36,450,902,636,696,298
0.00959205627441,1577147239.36,451,902,635,695,299
0.00975012779236,1577147239.36,451,903,634,696,300
0.00990915298462,1577147239.36,451,901,636,696,300
0.010066986084,1577147239.36,451,901,635,696,297
0.0102250576019,1577147239.36,450,903,634,695,298
0.0103840827942,1577147239.36,451,903,636,696,300
0.0105440616608,1577147239.36,451,902,636,698,300
0.010703086853,1577147239.36,450,902,635,696,299
0.0108699798584,1577147239.36,450,902,636,695,298
0.0110290050507,1577147239.36,451,901,635,696,299
0.0111930370331,1577147239.36,452,902,635,697,300
0.0127780437469,1577147239.36,450,903,635,696,299
0.03737616539,1577147239.38,450,902,635,695,297
0.0580840110779,1577147239.41,452,901,635,696,301
0.0827550888062,1577147239.43,452,902,635,696,299
0.107148170471,1577147239.45,450,902,636,696,298
0.127408981323,1577147239.47,452,900,636,696,298
0.152148962021,1577147239.5,451,902,635,696,300
0.172739982605,1577147239.52,450,901,635,696,300
0.197338104248,1577147239.54,451,901,635,696,298
0.2176861763,1577147239.56,450,902,634,695,298
0.242436170578,1577147239.59,451,902,636,696,300
0.266999959946,1577147239.61,450,900,636,697,299
0.287358999252,1577147239.63,448,901,634,696,297
0.311831951141,1577147239.66,449,901,637,695,297
0.332492113113,1577147239.68,448,901,637,698,296
0.357063055038,1577147239.7,447,901,636,699,298
0.381407976151,1577147239.73,445,901,635,697,295
0.402182102203,1577147239.75,442,900,634,698,293
0.426658153534,1577147239.77,446,900,634,700,296
0.447028160095,1577147239.79,445,900,633,699,295
0.471467018127,1577147239.82,443,899,633,699,292
0.4961810112,1577147239.84,445,898,632,700,292
0.51677107811,1577147239.86,445,899,632,701,294
0.541051149368,1577147239.89,444,899,631,701,293
0.561671972275,1577147239.91,444,897,632,699,292
0.586498022079,1577147239.93,445,898,632,700,292
0.606714963913,1577147239.95,445,899,632,701,293
0.631462097168,1577147239.98,445,898,632,702,293
0.655879020691,1577147240,444,898,630,700,292
0.676270008087,1577147240.02,444,898,632,700,292
0.700731992722,1577147240.05,444,897,632,701,293
0.721642971039,1577147240.07,445,899,631,701,294
0.745968103409,1577147240.09,443,898,632,699,292
0.770398139954,1577147240.12,444,896,631,700,291
0.790992021561,1577147240.14,446,898,630,702,294
0.815515995026,1577147240.16,444,898,631,700,293
0.836094141006,1577147240.18,444,898,632,700,291
0.86057305336,1577147240.21,445,897,631,701,292
0.885337114334,1577147240.23,445,898,632,701,294
0.905881166458,1577147240.25,444,898,632,701,292
0.930371046066,1577147240.28,446,897,632,701,292
0.950731039047,1577147240.3,444,898,631,699,292
0.975269079208,1577147240.32,445,897,633,701,293
0.995887994766,1577147240.34,444,897,632,701,292
1.02048397064,1577147240.37,444,898,631,699,292
1.0448141098,1577147240.39,445,898,634,699,291
1.06558609009,1577147240.41,445,898,632,701,294
1.09018397331,1577147240.44,446,898,633,700,294
1.11045503616,1577147240.46,444,898,633,699,292
1.13525509834,1577147240.48,442,897,632,699,292
1.15960907936,1577147240.51,447,898,632,701,295
1.18019604683,1577147240.53,444,898,633,700,293
1.2045340538,1577147240.55,442,897,633,699,291
1.22506713867,1577147240.57,446,897,632,701,293
1.24988007545,1577147240.6,444,898,632,700,294
1.27423095703,1577147240.62,444,896,633,699,293
1.2948679924,1577147240.64,445,897,632,700,292
1.31938910484,1577147240.67,445,898,631,699,291
1.33989405632,1577147240.69,445,898,634,700,296
1.3644220829,1577147240.71,445,898,633,701,293
1.38506603241,1577147240.73,444,898,632,699,292
1.40954709053,1577147240.76,444,898,633,699,293
1.43383312225,1577147240.78,446,898,633,701,294
1.45473408699,1577147240.8,444,898,632,700,294
1.47902011871,1577147240.83,444,899,633,698,292
1.49952602386,1577147240.85,443,897,632,700,292
1.52405810356,1577147240.87,446,897,633,699,295
1.54876303673,1577147240.9,446,898,634,699,294
1.56929707527,1577147240.92,444,898,632,699,291
1.59364199638,1577147240.94,445,896,633,699,294
1.61444807053,1577147240.96,445,898,633,699,294
1.63900113106,1577147240.99,444,898,633,700,293
1.66325211525,1577147241.01,445,897,632,699,293
1.68381810188,1577147241.03,445,899,633,698,293
1.70826101303,1577147241.06,444,898,634,700,294
1.72901511192,1577147241.08,446,897,632,699,293
1.75342917442,1577147241.1,443,898,631,699,291
1.77410197258,1577147241.12,445,897,633,698,293
1.79876899719,1577147241.15,445,898,633,701,294
1.82317614555,1577147241.17,444,898,632,700,293
1.84353613853,1577147241.19,444,898,633,697,293
1.8681781292,1577147241.22,444,898,633,699,292
1.88876008987,1577147241.24,446,898,632,700,295
1.91310811043,1577147241.26,445,899,633,699,293
1.93789315224,1577147241.29,444,897,633,698,291
1.95841312408,1577147241.31,445,898,633,700,294
1.98303318024,1577147241.33,445,897,633,699,294
2.00322914124,1577147241.35,444,898,632,700,291
2.02783107758,1577147241.38,445,897,633,699,293
2.05248308182,1577147241.4,446,898,632,699,293
2.07285118103,1577147241.42,445,898,634,700,294
2.097397089,1577147241.44,445,897,633,699,293
2.11821198463,1577147241.47,444,898,632,698,291
2.14250612259,1577147241.49,445,898,634,699,293
2.16299700737,1577147241.51,446,897,633,700,293
2.187541008,1577147241.53,444,899,632,699,293
2.21217012405,1577147241.56,445,898,633,699,291
2.23271608353,1577147241.58,445,897,633,699,292
2.25715994835,1577147241.6,446,898,632,700,293
2.27787613869,1577147241.63,445,899,633,699,293
2.30235910416,1577147241.65,444,897,634,699,290
2.32660198212,1577147241.67,446,897,632,700,293
2.34718298912,1577147241.69,445,898,633,700,295
2.37189102173,1577147241.72,444,898,633,699,291
2.39227604866,1577147241.74,445,898,633,699,292
2.41687202454,1577147241.76,445,899,632,698,293
2.44160294533,1577147241.79,445,899,633,700,294
2.46195006371,1577147241.81,444,897,632,700,292
2.48642802238,1577147241.83,443,897,632,698,292
2.50729012489,1577147241.85,445,898,634,700,293
2.53155398369,1577147241.88,445,898,633,701,294
2.55209112167,1577147241.9,444,898,633,699,293
2.57662916183,1577147241.92,444,898,633,698,292
2.60124397278,1577147241.95,443,898,633,700,293
2.62186813354,1577147241.97,445,898,633,699,294
2.64621114731,1577147241.99,445,898,633,699,292
2.66705513,1577147242.01,443,897,633,698,291
2.69119596481,1577147242.04,446,897,633,700,294
2.71587610245,1577147242.06,444,898,634,700,294
2.73651194572,1577147242.08,443,897,633,697,291
2.76107811928,1577147242.11,446,898,634,699,293
2.7816400528,1577147242.13,445,899,633,699,294
2.80598211288,1577147242.15,445,898,634,700,294
2.83044409752,1577147242.18,445,898,634,700,293
2.85122013092,1577147242.2,444,899,632,698,292
2.87548303604,1577147242.22,444,898,634,699,294
2.896089077,1577147242.24,446,899,634,700,293
2.92073702812,1577147242.27,444,899,633,698,292
2.94130206108,1577147242.29,445,897,634,697,292
2.96557712555,1577147242.31,445,898,633,699,292
2.99042201042,1577147242.34,445,898,633,699,295
3.01077008247,1577147242.36,445,899,635,698,293
3.03535795212,1577147242.38,444,898,634,698,290
3.055809021,1577147242.4,446,898,634,699,294
3.08051300049,1577147242.43,445,899,634,698,294
3.10497117043,1577147242.45,443,899,633,698,291
3.12540411949,1577147242.47,445,898,633,698,293
3.15019917488,1577147242.5,445,899,633,698,295
3.17073917389,1577147242.52,443,899,634,699,294
3.19499802589,1577147242.54,445,896,633,699,293
3.21947097778,1577147242.57,445,898,632,697,292
3.24019503593,1577147242.59,445,899,634,698,294
3.26475095749,1577147242.61,446,897,635,699,294
3.28520298004,1577147242.63,444,898,632,699,293
3.30967116356,1577147242.66,444,898,634,698,294
3.33040595055,1577147242.68,444,898,634,699,293
3.35500717163,1577147242.7,446,898,633,699,295
3.37910413742,1577147242.73,444,899,633,697,292
3.39987015724,1577147242.75,444,898,633,698,291
3.42446398735,1577147242.77,444,898,633,699,294
3.44478917122,1577147242.79,445,897,634,697,294
3.46960997581,1577147242.82,444,898,633,698,291
3.49404096603,1577147242.84,446,898,633,699,293
3.51466608047,1577147242.86,446,898,634,698,296
3.53896713257,1577147242.89,445,899,634,699,294
3.55944705009,1577147242.91,445,898,634,699,293
3.5842089653,1577147242.93,445,898,633,698,293
3.60870814323,1577147242.96,445,900,635,699,295
3.62913298607,1577147242.98,445,899,634,699,294
3.65387701988,1577147243,445,899,634,698,293
3.6743991375,1577147243.02,444,900,634,697,294
3.69866204262,1577147243.05,445,897,635,697,294
3.71941804886,1577147243.07,446,900,635,698,295
3.74390101433,1577147243.09,444,901,635,697,293
3.76840400696,1577147243.12,444,900,635,697,293
3.78889703751,1577147243.14,447,900,635,699,296
3.81368517876,1577147243.16,446,901,636,697,297
3.83390712738,1577147243.18,446,902,636,697,296
3.85846805573,1577147243.21,448,901,636,697,298
3.88294911385,1577147243.23,448,902,636,698,298
3.9035410881,1577147243.25,447,901,636,697,298
3.92817497253,1577147243.28,448,902,636,697,296
3.94854903221,1577147243.3,447,902,635,695,297
3.97333717346,1577147243.32,449,902,637,698,300
3.99789500237,1577147243.35,448,902,636,698,298
4.01824998856,1577147243.37,447,902,635,696,298
4.04264211655,1577147243.39,448,902,636,697,298
4.06337213516,1577147243.41,447,901,636,698,299
4.08790397644,1577147243.44,448,902,635,698,299
4.10825204849,1577147243.46,448,903,636,697,298
4.133051157,1577147243.48,447,901,636,698,298
4.15755105019,1577147243.5,450,901,636,699,301
4.17799115181,1577147243.53,448,902,635,697,298
4.20238900185,1577147243.55,447,901,636,697,297
4.22299909592,1577147243.57,451,901,636,698,299
4.24750304222,1577147243.59,449,902,636,698,300
4.27215003967,1577147243.62,448,901,635,698,298
4.29274916649,1577147243.64,449,901,636,698,298
4.3173429966,1577147243.66,449,901,635,697,299
4.33788108826,1577147243.69,449,901,636,699,300
4.36225509644,1577147243.71,449,901,636,698,299
4.38696718216,1577147243.73,447,902,635,697,297
4.40743303299,1577147243.75,449,900,636,697,299
4.4317741394,1577147243.78,450,900,635,699,298
4.45251011848,1577147243.8,448,902,635,698,299
4.47685599327,1577147243.82,448,901,636,697,299
4.49739313126,1577147243.84,449,900,636,698,297
4.52190208435,1577147243.87,450,900,636,698,301
4.54641509056,1577147243.89,449,902,636,697,299
4.56723308563,1577147243.91,448,901,635,697,297
4.59156513214,1577147243.94,450,901,635,698,300
4.61218214035,1577147243.96,450,902,635,697,300
4.63676095009,1577147243.98,447,901,634,697,298
4.66116595268,1577147244.01,448,902,635,698,298
4.68160295486,1577147244.03,449,902,634,696,298
4.70646214485,1577147244.05,449,902,635,698,300
4.72700810432,1577147244.07,449,902,635,697,299
4.75118303299,1577147244.1,448,903,633,695,297
4.77574300766,1577147244.12,449,902,636,696,299
4.79634308815,1577147244.14,448,902,635,697,300
4.82101416588,1577147244.17,448,904,634,696,299
4.84132003784,1577147244.19,448,902,635,695,298
4.86617207527,1577147244.21,449,901,635,696,298
4.88644599915,1577147244.23,450,902,633,697,301
4.91101503372,1577147244.26,448,903,635,694,299
4.93548107147,1577147244.28,447,902,635,695,297
4.95617103577,1577147244.3,449,903,635,696,300
4.98080015182,1577147244.33,449,903,635,696,300
5.00127315521,1577147244.35,447,902,635,696,298
0.000627994537354,1577147245.12,448,902,634,695,298
0.00125217437744,1577147245.12,448,903,634,695,300
0.00183701515198,1577147245.13,449,902,635,697,300
0.00238800048828,1577147245.13,448,902,635,696,298
0.00296998023987,1577147245.13,448,903,633,695,298
0.00348401069641,1577147245.13,448,902,635,696,299
0.00399208068848,1577147245.13,449,901,635,698,300
0.00454616546631,1577147245.13,449,902,635,696,299
0.00505805015564,1577147245.13,448,902,635,696,299
0.00523900985718,1577147245.13,449,902,635,696,299
0.00542211532593,1577147245.13,449,902,635,697,300
0.00560402870178,1577147245.13,448,902,635,695,299
0.00582003593445,1577147245.13,448,902,635,695,297
0.00602006912231,1577147245.13,450,902,634,697,301
0.00619411468506,1577147245.13,448,903,635,696,299
0.00636911392212,1577147245.13,447,901,635,697,298
0.00654911994934,1577147245.13,449,901,634,696,298
0.00673913955688,1577147245.13,448,903,635,696,299
0.00691318511963,1577147245.13,448,902,635,697,300
0.00711798667908,1577147245.13,448,902,635,697,298
0.00729203224182,1577147245.13,447,902,634,695,298
0.00746607780457,1577147245.13,448,902,636,696,299
0.00764012336731,1577147245.13,447,902,635,697,300
0.00781416893005,1577147245.13,447,902,634,694,298
0.00800108909607,1577147245.13,448,903,635,695,298
0.00816702842712,1577147245.13,448,901,634,696,298
0.00833320617676,1577147245.13,448,901,635,696,300
0.0084981918335,1577147245.13,447,903,634,695,297
0.00866508483887,1577147245.13,446,903,634,695,298
0.00883007049561,1577147245.13,449,903,635,696,302
0.00900912284851,1577147245.13,447,903,634,696,299
0.00916719436646,1577147245.13,446,903,634,696,297
0.00932598114014,1577147245.13,448,902,634,695,298
0.0094850063324,1577147245.13,448,903,635,696,299
0.027535200119,1577147245.15,448,901,635,697,300
0.051913022995,1577147245.18,449,901,634,695,298
0.0726590156555,1577147245.2,446,902,633,695,298
0.0969140529633,1577147245.22,449,900,635,696,300
0.117583036423,1577147245.24,450,901,634,697,299
0.142301082611,1577147245.27,448,902,633,697,299
0.166839122772,1577147245.29,449,901,636,696,299
0.187138080597,1577147245.31,450,900,634,698,299
0.211734056473,1577147245.34,449,900,634,697,301
0.232313156128,1577147245.36,448,902,635,695,298
0.256744146347,1577147245.38,449,901,634,696,297
0.277531147003,1577147245.4,450,901,635,697,301
0.301800012589,1577147245.43,449,901,635,697,300
0.326539039612,1577147245.45,447,901,633,697,298
0.346954107285,1577147245.47,450,900,635,696,300
0.371490001678,1577147245.5,450,902,635,697,300
0.392099142075,1577147245.52,449,901,634,699,300
0.416463136673,1577147245.54,449,901,633,697,299
0.44092798233,1577147245.56,447,902,633,699,298
0.461459159851,1577147245.59,448,901,634,701,299
0.486080169678,1577147245.61,446,902,634,702,298
0.506597995758,1577147245.63,445,901,634,701,296
0.531136989594,1577147245.65,444,901,634,702,296
0.555752038956,1577147245.68,445,900,634,704,297
0.576359987259,1577147245.7,443,902,633,702,296
0.600687026978,1577147245.72,442,902,635,701,294
0.621513128281,1577147245.75,443,900,634,701,294
0.646056175232,1577147245.77,443,901,634,703,296
0.666223049164,1577147245.79,441,900,634,701,294
0.691034078598,1577147245.81,441,899,633,701,291
0.71538901329,1577147245.84,441,899,632,701,293
0.736033201218,1577147245.86,441,900,633,701,293
0.760442972183,1577147245.88,441,899,633,703,292
0.781215190887,1577147245.9,440,900,631,701,291
0.805754184723,1577147245.93,440,899,632,701,291
0.830034971237,1577147245.95,442,900,632,703,292
0.850836038589,1577147245.97,442,899,631,703,293
0.875106096268,1577147246,440,900,632,702,291
0.895810127258,1577147246.02,441,899,632,704,291
0.92013502121,1577147246.04,442,898,631,705,293
0.944936037064,1577147246.07,441,900,630,705,291
0.96537399292,1577147246.09,441,899,632,705,289
0.989670038223,1577147246.11,440,897,630,707,290
1.01068115234,1577147246.13,442,899,631,707,293
1.0348610878,1577147246.16,440,898,632,707,290
1.05546402931,1577147246.18,440,896,631,705,289
1.07990312576,1577147246.2,443,898,631,706,290
1.10462403297,1577147246.23,441,898,631,707,291
1.12518405914,1577147246.25,441,897,632,708,291
1.14953517914,1577147246.27,441,898,631,706,290
1.17015314102,1577147246.29,441,898,631,704,290
1.1947991848,1577147246.32,442,896,632,706,292
1.21920418739,1577147246.34,441,897,631,705,291
1.23966097832,1577147246.36,440,897,631,704,290
1.26416897774,1577147246.39,442,896,632,705,291
1.2848200798,1577147246.41,442,897,630,706,292
1.30914902687,1577147246.43,441,896,632,703,291
1.33397507668,1577147246.46,442,897,632,704,289
1.35451507568,1577147246.48,443,896,631,705,291
1.37883806229,1577147246.5,443,897,633,704,294
1.39940404892,1577147246.52,442,896,634,703,290
1.42407202721,1577147246.55,441,896,632,701,290
1.44453120232,1577147246.57,443,897,633,700,291
1.46910619736,1577147246.59,442,896,633,700,292
1.4937210083,1577147246.62,441,895,631,700,290
1.51432704926,1577147246.64,442,896,632,697,291
1.53861117363,1577147246.66,440,896,632,697,290
1.55909514427,1577147246.68,443,894,633,697,292
1.58378720284,1577147246.71,443,896,633,697,291
1.60821604729,1577147246.73,440,896,632,696,289
1.62862706184,1577147246.75,442,896,633,697,292
1.65324306488,1577147246.78,443,896,632,698,291
1.67404913902,1577147246.8,440,897,632,697,291
1.69857811928,1577147246.82,441,895,633,698,289
1.72269415855,1577147246.85,442,896,631,699,290
1.7434630394,1577147246.87,442,896,632,699,292
1.76801800728,1577147246.89,441,895,633,699,290
1.78844213486,1577147246.91,441,895,630,699,288
1.81322598457,1577147246.94,443,896,633,697,292
1.83759307861,1577147246.96,442,895,635,700,292
1.85830807686,1577147246.98,442,896,632,701,290
1.88248515129,1577147247.01,442,896,633,698,292
1.90299010277,1577147247.03,442,895,633,698,291
1.92780399323,1577147247.05,443,896,633,700,292
1.94817519188,1577147247.07,441,896,632,699,291
1.97271418571,1577147247.1,440,897,632,697,289
1.99738907814,1577147247.12,443,895,633,700,291
2.01781201363,1577147247.14,443,894,632,699,292
2.04236006737,1577147247.17,441,896,632,698,289
2.06284117699,1577147247.19,441,896,633,698,290
2.08747601509,1577147247.21,443,896,633,700,292
2.11207103729,1577147247.24,442,897,633,699,292
2.13241410255,1577147247.26,442,896,633,699,291
2.15715408325,1577147247.28,441,896,632,699,290
2.17774319649,1577147247.3,443,897,633,699,292
2.20196509361,1577147247.33,442,897,634,699,292
2.22682905197,1577147247.35,442,897,632,698,290
2.24718809128,1577147247.37,440,897,633,697,291
2.27162313461,1577147247.4,442,897,633,697,292
2.29220604897,1577147247.42,443,897,633,699,292
2.31672596931,1577147247.44,442,898,633,698,292
2.33729720116,1577147247.46,441,897,633,696,291
2.36195802689,1577147247.49,442,896,634,699,292
2.38631606102,1577147247.51,442,897,631,698,292
2.40682005882,1577147247.53,440,898,633,697,291
2.43147301674,1577147247.56,442,897,633,698,291
2.45187020302,1577147247.58,442,897,633,698,292
2.47662901878,1577147247.6,442,897,633,698,293
2.50104999542,1577147247.62,440,897,633,698,289
2.52147912979,1577147247.65,441,895,632,697,291
2.5459690094,1577147247.67,443,897,634,698,292
2.56649112701,1577147247.69,442,897,634,700,291
2.59120702744,1577147247.71,441,897,634,698,291
2.61559009552,1577147247.74,441,898,633,698,291
2.6364171505,1577147247.76,441,897,634,699,291
2.66087007523,1577147247.78,443,896,633,700,292
2.68146800995,1577147247.81,440,897,633,699,290
2.70574712753,1577147247.83,440,897,633,698,288
2.72654414177,1577147247.85,443,897,634,700,292
2.7507519722,1577147247.87,441,897,632,700,291
2.77536606789,1577147247.9,440,898,634,699,289
2.79609513283,1577147247.92,443,896,635,698,290
2.82056713104,1577147247.94,442,897,634,700,291
2.84110617638,1577147247.96,441,897,635,698,292
2.86553001404,1577147247.99,441,897,634,698,290
2.89025616646,1577147248.01,441,897,634,697,288
2.91086101532,1577147248.03,441,897,635,697,292
2.93508911133,1577147248.06,442,897,635,697,291
2.95577001572,1577147248.08,440,897,633,696,289
2.98036313057,1577147248.1,442,896,634,696,290
3.00472712517,1577147248.13,441,897,633,696,290
3.02526497841,1577147248.15,442,896,634,696,291
3.04996609688,1577147248.17,442,898,635,695,290
3.07034897804,1577147248.19,440,898,633,695,288
3.09473609924,1577147248.22,442,897,634,696,292
3.11533999443,1577147248.24,441,898,633,695,291
3.1400821209,1577147248.26,439,898,633,695,289
3.16461205482,1577147248.29,440,897,633,695,290
3.1848859787,1577147248.31,441,897,632,695,291
3.20976018906,1577147248.33,439,897,633,696,290
3.23028111458,1577147248.35,440,895,632,695,289
3.25461816788,1577147248.38,441,897,631,694,288
3.27911114693,1577147248.4,441,898,633,696,291
3.29961204529,1577147248.42,441,897,634,696,290
3.32413911819,1577147248.45,440,898,632,696,289
3.34473919868,1577147248.47,440,897,633,695,290
3.36933708191,1577147248.49,441,896,633,698,290
3.39379715919,1577147248.52,440,897,632,698,290
3.41426205635,1577147248.54,438,898,632,695,288
3.43883419037,1577147248.56,439,897,632,697,288
3.45949220657,1577147248.58,441,897,632,698,290
3.48394012451,1577147248.61,440,896,633,696,289
3.50435209274,1577147248.63,439,896,632,696,286
3.52920818329,1577147248.65,441,896,633,698,289
3.55369997025,1577147248.68,441,897,633,697,290
3.57392811775,1577147248.7,439,896,633,698,289
3.59887909889,1577147248.72,440,896,632,698,288
3.61910915375,1577147248.74,440,896,632,697,288
3.64372110367,1577147248.77,440,897,633,698,289
3.66803812981,1577147248.79,440,897,633,698,288
3.68881416321,1577147248.81,440,899,632,696,288
3.7134180069,1577147248.84,441,900,634,696,290
3.7336871624,1577147248.86,443,899,634,695,291
3.75862503052,1577147248.88,444,901,633,696,292
3.78281712532,1577147248.91,444,902,634,695,292
3.80347299576,1577147248.93,445,902,634,696,294
3.82792019844,1577147248.95,447,902,633,698,296
3.84862804413,1577147248.97,445,903,633,696,295
3.87317299843,1577147249,444,903,634,694,293
3.89360809326,1577147249.02,448,903,632,696,296
3.91800713539,1577147249.04,446,903,632,696,296
3.94256210327,1577147249.07,446,902,632,695,295
3.96309399605,1577147249.09,445,903,631,695,294
3.98780298233,1577147249.11,447,902,632,693,296
4.00835418701,1577147249.13,448,903,633,696,296
4.03291106224,1577147249.16,447,903,632,697,296
4.05742502213,1577147249.18,446,903,632,694,295
4.07773303986,1577147249.2,447,902,633,696,296
4.1024889946,1577147249.23,448,903,632,697,297
4.12283706665,1577147249.25,447,903,632,696,298
4.14742207527,1577147249.27,445,903,633,695,296
4.17196512222,1577147249.3,446,901,633,695,294
4.19262504578,1577147249.32,448,901,633,697,298
4.21685814857,1577147249.34,447,902,632,695,295
4.23782610893,1577147249.36,446,901,633,695,294
4.26232600212,1577147249.39,448,902,633,696,298
4.28280115128,1577147249.41,447,903,633,697,297
4.30700516701,1577147249.43,446,901,633,696,297
4.33174800873,1577147249.46,447,902,633,695,296
4.35228300095,1577147249.48,447,903,632,695,297
4.37687110901,1577147249.5,447,902,634,696,297
4.39721798897,1577147249.52,447,901,633,696,297
4.4217941761,1577147249.55,445,902,632,694,295
4.44645404816,1577147249.57,447,902,634,695,297
4.46671509743,1577147249.59,448,901,632,697,297
4.49142408371,1577147249.61,446,902,632,695,297
4.51192116737,1577147249.64,446,902,634,695,297
4.53660297394,1577147249.66,447,902,633,696,297
4.56091618538,1577147249.68,447,902,633,696,299
4.58170604706,1577147249.71,446,902,633,695,296
4.60590219498,1577147249.73,446,903,633,695,295
4.62664699554,1577147249.75,447,902,633,696,298
4.65109109879,1577147249.77,446,903,634,696,298
4.67171812057,1577147249.8,444,901,633,696,295
4.69633102417,1577147249.82,447,900,633,694,297
4.72072505951,1577147249.84,446,902,633,695,296
4.7414431572,1577147249.87,446,902,634,696,298
4.7660241127,1577147249.89,447,901,633,695,298
4.78629803658,1577147249.91,445,902,632,694,296
4.81081318855,1577147249.93,447,902,633,695,298
4.83545613289,1577147249.96,447,902,633,696,298
4.85590219498,1577147249.98,446,902,633,696,297
4.88039803505,1577147250,445,902,634,695,296
4.90088510513,1577147250.02,447,901,633,696,298
4.92575597763,1577147250.05,445,902,632,696,298
4.94998216629,1577147250.07,445,901,633,694,297
4.97084712982,1577147250.09,445,902,633,695,296
4.9949901104,1577147250.12,447,903,633,696,299
5.01573419571,1577147250.14,446,902,634,695,298
0.000992059707642,1577147250.58,444,902,633,696,297
0.00168991088867,1577147250.58,445,902,633,695,297
0.00240397453308,1577147250.58,445,902,634,695,298
0.0029890537262,1577147250.58,445,902,634,696,298
0.00363492965698,1577147250.58,444,901,633,695,296
0.00417685508728,1577147250.58,443,901,633,693,296
0.00458788871765,1577147250.58,444,902,633,696,296
0.00478506088257,1577147250.58,445,901,633,695,298
0.00498199462891,1577147250.58,445,903,633,694,297
0.00517797470093,1577147250.58,444,902,634,695,296
0.00537300109863,1577147250.58,445,901,633,696,298
0.00557899475098,1577147250.58,445,902,633,695,298
0.00576496124268,1577147250.58,444,902,633,695,296
0.00594997406006,1577147250.58,445,901,634,695,296
0.00613498687744,1577147250.58,446,903,633,695,299
0.00632095336914,1577147250.58,445,902,633,695,297
0.00651502609253,1577147250.59,444,900,634,695,296
0.00669503211975,1577147250.59,445,901,632,695,296
0.00687289237976,1577147250.59,445,903,634,694,298
0.019003868103,1577147250.6,446,901,634,696,299
0.0438220500946,1577147250.62,445,902,633,695,297
0.0641419887543,1577147250.64,444,902,633,694,297
0.0888938903809,1577147250.67,446,902,634,696,298
0.10951089859,1577147250.69,446,901,633,696,297
0.133905887604,1577147250.71,444,901,633,694,297
0.158318042755,1577147250.74,444,902,634,695,297
0.178951978683,1577147250.76,445,901,633,696,298
0.203701019287,1577147250.78,445,901,634,695,298
0.223870992661,1577147250.8,445,901,633,694,295
0.248673915863,1577147250.83,446,901,632,695,296
