delta Time, Unix Time,time, pr1, pr2, pr3, pr4, pr5,avg,delta,dn/dt,label,,,,,,,,,,,,,,,,,,,,,
2.42008590698,1577122812.89,2.42000007629395,456,870,640,481,319,553.2,-24.4,9.76850734882067,FIST,74,33839,63964,47168,35104,23542,,,,,,15474137,55290934,30065732,16656818,7489710,,,,,
2.44482803345,1577122812.92,2.45000004768372,456,869,640,482,319,553.2,-24.4,0,FIST,75,34295,64833,47808,35586,23861,,,,,,15682073,56046095,30475332,16889142,7591471,,,,,
2.46522688866,1577122812.94,2.47000002861023,456,869,639,483,319,553.2,-24.4,0,FIST,76,34751,65702,48447,36069,24180,,,,,,15890009,56801256,30883653,17122431,7693232,,,,,
2.48955893517,1577122812.96,2.49000000953674,457,871,639,482,320,553.8,-23.8000000000001,24.6588382836326,FIST,77,35208,66573,49086,36551,24500,,,,,,16098858,57559897,31291974,17354755,7795632,,,,,
2.5142929554,1577122812.99,2.51999998092651,455,870,638,477,319,551.8,-25.8000000000001,-80.8602880325197,FIST,78,35663,67443,49724,37028,24819,,,,,,16305883,58316797,31699018,17582284,7897393,,,,,
2.53485894203,1577122813.01,2.53999996185303,456,870,638,473,318,551,-26.6,-38.8991792318383,FIST,79,36119,68313,50362,37501,25137,,,,,,16513819,59073697,32106062,17806013,7998517,,,,,
2.55935502052,1577122813.03,2.55999994277954,456,871,637,473,318,551,-26.6,0,FIST,80,36575,69184,50999,37974,25455,,,,,,16721755,59832338,32511831,18029742,8099641,,,,,
2.57969689369,1577122813.05,2.57999992370605,455,872,637,473,318,551,-26.6,0,FIST,81,37030,70056,51636,38447,25773,,,,,,16928780,60592722,32917600,18253471,8200765,,,,,
2.60453796387,1577122813.08,2.60999989509583,455,872,637,473,318,551,-26.6,0,FIST,82,37485,70928,52273,38920,26091,,,,,,17135805,61353106,33323369,18477200,8301889,,,,,
2.62508201599,1577122813.1,2.62999987602234,455,872,637,477,318,551.8,-25.8000000000001,38.9407111765035,FIST,83,37940,71800,52910,39397,26409,,,,,,17342830,62113490,33729138,18704729,8403013,,,,,
2.64940094948,1577122813.12,2.64999985694885,455,872,638,478,318,552.2,-25.4,16.4480897225436,FIST,84,38395,72672,53548,39875,26727,,,,,,17549855,62873874,34136182,18933213,8504137,,,,,
2.67401409149,1577122813.15,2.6800000667572,455,872,638,480,317,552.4,-25.2,8.12574030242351,FIST,85,38850,73544,54186,40355,27044,,,,,,17756880,63634258,34543226,19163613,8604626,,,,,
2.69457793236,1577122813.17,2.70000004768372,455,872,638,480,317,552.4,-25.2,0,FIST,86,39305,74416,54824,40835,27361,,,,,,17963905,64394642,34950270,19394013,8705115,,,,,
2.71916604042,1577122813.19,2.72000002861023,454,871,638,481,318,552.4,-25.2,0,FIST,87,39759,75287,55462,41316,27679,,,,,,18170021,65153283,35357314,19625374,8806239,,,,,
2.73957109451,1577122813.21,2.74000000953674,456,869,638,481,318,552.4,-25.2,0,FIST,88,40215,76156,56100,41797,27997,,,,,,18377957,65908444,35764358,19856735,8907363,,,,,
2.76417899132,1577122813.24,2.76999998092651,457,870,639,479,317,552.4,-25.2,0,FIST,89,40672,77026,56739,42276,28314,,,,,,18586806,66665344,36172679,20086176,9007852,,,,,
2.78876686096,1577122813.26,2.78999996185303,455,870,638,479,318,552,-25.6,-16.2681845095376,FIST,90,41127,77896,57377,42755,28632,,,,,,18793831,67422244,36579723,20315617,9108976,,,,,
2.80901193619,1577122813.28,2.80999994277954,456,871,638,477,319,552.2,-25.4,9.87894575485086,FIST,91,41583,78767,58015,43232,28951,,,,,,19001767,68180885,36986767,20543146,9210737,,,,,
2.83357906342,1577122813.31,2.83999991416931,455,870,638,476,317,551.2,-26.4,-40.7047999807992,FIST,92,42038,79637,58653,43708,29268,,,,,,19208792,68937785,37393811,20769722,9311226,,,,,
2.85429787636,1577122813.33,2.85999989509583,456,872,638,476,317,551.8,-25.8000000000001,28.9591880450616,FIST,93,42494,80509,59291,44184,29585,,,,,,19416728,69698169,37800855,20996298,9411715,,,,,
2.87888789177,1577122813.35,2.87999987602234,455,870,638,478,317,551.6,-26,-8.13338245890644,FIST,94,42949,81379,59929,44662,29902,,,,,,19623753,70455069,38207899,21224782,9512204,,,,,
2.90339708328,1577122813.38,2.91000008583069,455,871,638,480,317,552.2,-25.4,24.4806116821608,FIST,95,43404,82250,60567,45142,30219,,,,,,19830778,71213710,38614943,21455182,9612693,,,,,
2.92393302917,1577122813.4,2.9300000667572,454,870,638,482,318,552.4,-25.2,9.73902059691923,FIST,96,43858,83120,61205,45624,30537,,,,,,20036894,71970610,39021987,21687506,9713817,,,,,
2.94846701622,1577122813.42,2.95000004768372,455,871,638,481,318,552.6,-25,8.15195669551992,FIST,97,44313,83991,61843,46105,30855,,,,,,20243919,72729251,39429031,21918867,9814941,,,,,
2.96917009354,1577122813.44,2.97000002861023,456,871,638,484,317,553.2,-24.4,28.9811988201581,FIST,98,44769,84862,62481,46589,31172,,,,,,20451855,73487892,39836075,22153123,9915430,,,,,
2.99333906174,1577122813.47,3,455,872,638,486,318,553.8,-23.8000000000001,24.8252219554787,FIST,99,45224,85734,63119,47075,31490,,,,,,20658880,74248276,40243119,22389319,10016554,,,,,
3.01401185989,1577122813.49,3.01999998092651,456,871,638,486,319,554,-23.6,9.67454906437252,FIST,100,45680,86605,63757,47561,31809,,,,,,20866816,75006917,40650163,22625515,10118315,,,,,
3.0386030674,1577122813.51,3.03999996185303,455,871,637,488,318,553.8,-23.8000000000001,-8.13298817956445,FIST,101,46135,87476,64394,48049,32127,,,,,,21073841,75765558,41055932,22863659,10219439,,,,,
3.06297898293,1577122813.54,3.0699999332428,455,871,638,487,318,553.8,-23.8000000000001,0,FIST,102,46590,88347,65032,48536,32445,,,,,,21280866,76524199,41462976,23100828,10320563,,,,,
3.08372998238,1577122813.56,3.08999991416931,455,871,638,487,319,554,-23.6,9.63808998607265,FIST,103,47045,89218,65670,49023,32764,,,,,,21487891,77282840,41870020,23337997,10422324,,,,,
3.1082508564,1577122813.58,3.10999989509583,455,872,638,487,318,554,-23.6,0,FIST,104,47500,90090,66308,49510,33082,,,,,,21694916,78043224,42277064,23575166,10523448,,,,,
3.12886691093,1577122813.6,3.12999987602234,453,871,637,487,318,553.2,-24.4,-38.8047091569257,FIST,105,47953,90961,66945,49997,33400,,,,,,21900125,78801865,42682833,23812335,10624572,,,,,
3.15303087234,1577122813.63,3.16000008583069,455,870,638,486,318,553.4,-24.2,8.27678858637649,FIST,106,48408,91831,67583,50483,33718,,,,,,22107150,79558765,43089877,24048531,10725696,,,,,
3.17790794373,1577122813.65,3.1800000667572,455,871,638,488,317,553.8,-23.8000000000001,16.0790630749552,FIST,107,48863,92702,68221,50971,34035,,,,,,22314175,80317406,43496921,24286675,10826185,,,,,
3.19832491875,1577122813.67,3.20000004768372,455,870,638,488,317,553.6,-24,-9.79577042162308,FIST,108,49318,93572,68859,51459,34352,,,,,,22521200,81074306,43903965,24524819,10926674,,,,,
3.22269392014,1577122813.7,3.23000001907349,455,870,638,483,318,552.8,-24.8000000000001,-32.8285918325879,FIST,109,49773,94442,69497,51942,34670,,,,,,22728225,81831206,44311009,24758108,11027798,,,,,
3.24325704575,1577122813.72,3.25,456,870,638,479,318,552.2,-25.4,-29.1784435586055,FIST,110,50229,95312,70135,52421,34988,,,,,,22936161,82588106,44718053,24987549,11128922,,,,,
3.26799893379,1577122813.74,3.26999998092651,455,871,638,476,317,551.4,-26.2,-32.3338299286909,FIST,111,50684,96183,70773,52897,35305,,,,,,23143186,83346747,45125097,25214125,11229411,,,,,
3.29253196716,1577122813.77,3.29999995231628,455,871,637,476,317,551.2,-26.4,-8.15227358898472,FIST,112,51139,97054,71410,53373,35622,,,,,,23350211,84105388,45530866,25440701,11329900,,,,,
3.31276607513,1577122813.79,3.3199999332428,455,872,638,477,317,551.8,-25.8000000000001,29.6529009773744,FIST,113,51594,97926,72048,53850,35939,,,,,,23557236,84865772,45937910,25668230,11430389,,,,,
3.33730196953,1577122813.81,3.33999991416931,455,871,638,480,317,552.2,-25.4,16.3026459716133,FIST,114,52049,98797,72686,54330,36256,,,,,,23764261,85624413,46344954,25898630,11530878,,,,,
3.35806798935,1577122813.83,3.35999989509583,454,869,638,480,317,551.6,-26,-28.8933558380869,FIST,115,52503,99666,73324,54810,36573,,,,,,23970377,86379574,46751998,26129030,11631367,,,,,
3.38266992569,1577122813.86,3.3899998664856,455,870,639,484,316,552.8,-24.8000000000001,48.7766484481488,FIST,116,52958,100536,73963,55294,36889,,,,,,24177402,87136474,47160319,26363286,11731223,,,,,
3.40288805962,1577122813.88,3.41000008583069,455,871,639,485,319,553.8,-23.8000000000001,49.4605488054559,FIST,117,53413,101407,74602,55779,37208,,,,,,24384427,87895115,47568640,26598511,11832984,,,,,
3.42778706551,1577122813.9,3.4300000667572,455,871,638,486,319,553.8,-23.8000000000001,0,FIST,118,53868,102278,75240,56265,37527,,,,,,24591452,88653756,47975684,26834707,11934745,,,,,
3.4523100853,1577122813.93,3.46000003814697,454,871,637,487,318,553.4,-24.2,-16.3112048771044,FIST,119,54322,103149,75877,56752,37845,,,,,,24797568,89412397,48381453,27071876,12035869,,,,,
3.47260808945,1577122813.95,3.48000001907349,455,872,638,488,317,554,-23.6,29.5595564749172,FIST,120,54777,104021,76515,57240,38162,,,,,,25004593,90172781,48788497,27310020,12136358,,,,,
3.49716496468,1577122813.97,3.5,454,873,637,489,318,554.2,-23.4,8.144358682725,FIST,121,55231,104894,77152,57729,38480,,,,,,25210709,90934910,49194266,27549141,12237482,,,,,
3.51776885986,1577122813.99,3.51999998092651,454,873,637,490,318,554.4,-23.2,9.70690242076515,FIST,122,55685,105767,77789,58219,38798,,,,,,25416825,91697039,49600035,27789241,12338606,,,,,
3.5423848629,1577122814.02,3.54999995231628,452,873,637,490,318,554,-23.6,-16.2495917533805,FIST,123,56137,106640,78426,58709,39116,,,,,,25621129,92459168,50005804,28029341,12439730,,,,,
3.56693387032,1577122814.04,3.5699999332428,454,873,637,490,317,554.2,-23.4,8.14696890095479,FIST,124,56591,107513,79063,59199,39433,,,,,,25827245,93221297,50411573,28269441,12540219,,,,,
3.58751702309,1577122814.06,3.58999991416931,454,873,637,491,317,554.4,-23.2,9.71668442802543,FIST,125,57045,108386,79700,59690,39750,,,,,,26033361,93983426,50817342,28510522,12640708,,,,,
3.61193704605,1577122814.09,3.61999988555908,453,873,636,493,318,554.6,-23,8.19000048966568,FIST,126,57498,109259,80336,60183,40068,,,,,,26238570,94745555,51221838,28753571,12741832,,,,,
3.63228201866,1577122814.11,3.6399998664856,453,873,637,495,318,555.2,-22.4,29.491315201138,FIST,127,57951,110132,80973,60678,40386,,,,,,26443779,95507684,51627607,28998596,12842956,,,,,
3.65681385994,1577122814.13,3.66000008583069,453,874,636,496,317,555.2,-22.4,0,FIST,128,58404,111006,81609,61174,40703,,,,,,26648988,96271560,52032103,29244612,12943445,,,,,
3.68139886856,1577122814.15,3.6800000667572,453,874,636,496,317,555.2,-22.4,0,FIST,129,58857,111880,82245,61670,41020,,,,,,26854197,97035436,52436599,29490628,13043934,,,,,
3.70206093788,1577122814.18,3.71000003814697,453,874,636,498,318,555.8,-21.8000000000001,29.0387177928565,FIST,130,59310,112754,82881,62168,41338,,,,,,27059406,97799312,52841095,29738632,13145058,,,,,
3.72663497925,1577122814.2,3.73000001907349,453,875,636,497,317,555.6,-22,-8.13866945972063,FIST,131,59763,113629,83517,62665,41655,,,,,,27264615,98564937,53245591,29985641,13245547,,,,,
3.74709200859,1577122814.22,3.75,452,874,635,497,318,555.2,-22.4,-19.5531811267361,FIST,132,60215,114503,84152,63162,41973,,,,,,27468919,99328813,53648816,30232650,13346671,,,,,
3.7718129158,1577122814.25,3.77999997138977,453,873,636,496,318,555.2,-22.4,0,FIST,133,60668,115376,84788,63658,42291,,,,,,27674128,100090942,54053312,30478666,13447795,,,,,
3.79236888885,1577122814.27,3.79999995231628,454,874,636,498,316,555.6,-22,19.4590642353453,FIST,134,61122,116250,85424,64156,42607,,,,,,27880244,100854818,54457808,30726670,13547651,,,,,
3.8165268898,1577122814.29,3.8199999332428,453,874,636,498,317,555.6,-22,0,FIST,135,61575,117124,86060,64654,42924,456.111111111111,867.585185185185,637.481481481482,478.918518518519,317.955555555556,28085453,101618694,54862304,30974674,13648140,1.74554105659835,5.19741415076472,2.1903892833363,8.89282011833571,1.26413001362148
3.841121912,1577122814.31,3.83999991416931,452,873,637,500,317,555.8,-21.8000000000001,8.13172675241294,TRANSITION,1,452,873,637,500,317,,,,,,204304,762129,405769,250000,100489,,,,,
3.86179709435,1577122814.34,3.86999988555908,452,874,637,504,317,556.8,-20.8000000000001,48.3671671219873,TRANSITION,2,904,1747,1274,1004,634,,,,,,408608,1526005,811538,504016,200978,,,,,
3.88642001152,1577122814.36,3.8899998664856,452,874,636,507,317,557.2,-20.4,16.2450288582152,TRANSITION,3,1356,2621,1910,1511,951,,,,,,612912,2289881,1216034,761065,301467,,,,,
3.90664601326,1577122814.38,3.91000008583069,452,874,636,508,317,557.4,-20.2,9.88826178158579,TRANSITION,4,1808,3495,2546,2019,1268,,,,,,817216,3053757,1620530,1019129,401956,,,,,
3.93150186539,1577122814.4,3.9300000667572,451,875,636,507,317,557.2,-20.4,-8.04639482701702,TRANSITION,5,2259,4370,3182,2526,1585,,,,,,1020617,3819382,2025026,1276178,502445,,,,,
3.95590686798,1577122814.43,3.96000003814697,452,875,635,504,317,556.6,-21,-24.5851233896559,TRANSITION,6,2711,5245,3817,3030,1902,451.833333333333,874.166666666667,636.166666666667,505,317,1224921,4585007,2428251,1530194,602934,0.372677996271658,0.687184271039805,0.6871842709551,2.70801280154711,0
3.97667598724,1577122814.45,3.98000001907349,451,874,635,498,317,555,-22.6,-77.0374506482569,FIST,1,451,874,635,498,317,451,874,635,498,317,203401,763876,403225,248004,100489,0,0,0,0,0
4.00095200539,1577122814.47,4,451,875,636,500,316,555.6,-22,24.715750181626,TRANSITION,1,451,875,636,500,316,,,,,,203401,765625,404496,250000,99856,,,,,
4.02153205872,1577122814.49,4.01999998092651,450,875,636,503,317,556.2,-21.4,29.1544434010477,TRANSITION,2,901,1750,1272,1003,633,,,,,,405901,1531250,808992,503009,200345,,,,,
4.0461230278,1577122814.52,4.04999995231628,450,875,637,504,317,556.6,-21,16.2661340713611,TRANSITION,3,1351,2625,1909,1507,950,,,,,,608401,2296875,1214761,757025,300834,,,,,
4.07065796852,1577122814.54,4.0699999332428,450,874,635,507,317,556.6,-21,0,TRANSITION,4,1801,3499,2544,2014,1267,,,,,,810901,3060751,1617986,1014074,401323,,,,,
4.09130191803,1577122814.56,4.08999991416931,451,875,637,510,317,558,-19.6,67.8164805296488,TRANSITION,5,2252,4374,3181,2524,1584,,,,,,1014302,3826376,2023755,1274174,501812,,,,,
4.11568403244,1577122814.59,4.11999988555908,451,875,637,511,317,558.2,-19.4,8.2027340466428,TRANSITION,6,2703,5249,3818,3035,1901,,,,,,1217703,4592001,2429524,1535295,602301,,,,,
4.13634800911,1577122814.61,4.1399998664856,450,875,637,512,316,558,-19.6,-9.67867914264572,TRANSITION,7,3153,6124,4455,3547,2217,,,,,,1420203,5357626,2835293,1797439,702157,,,,,
4.16054487228,1577122814.63,4.16000008583069,449,875,636,513,316,557.8,-19.8000000000001,-8.26553419734213,TRANSITION,8,3602,6999,5091,4060,2533,,,,,,1621804,6123251,3239789,2060608,802013,,,,,
4.18128299713,1577122814.65,4.1800000667572,451,873,637,512,317,558,-19.6,9.64407348526706,TRANSITION,9,4053,7872,5728,4572,2850,,,,,,1825205,6885380,3645558,2322752,902502,,,,,
4.20582294464,1577122814.68,4.21000003814697,452,874,637,512,316,558.2,-19.4,8.14997668265366,TRANSITION,10,4505,8746,6365,5084,3166,,,,,,2029509,7649256,4051327,2584896,1002358,,,,,
4.23021602631,1577122814.7,4.23000001907349,450,872,636,510,316,556.8,-20.8000000000001,-57.3933223747583,TRANSITION,11,4955,9618,7001,5594,3482,,,,,,2232009,8409640,4455823,2844996,1102214,,,,,
4.25104093552,1577122814.72,4.25,451,873,637,509,317,557.4,-20.2,28.8116502189555,TRANSITION,12,5406,10491,7638,6103,3799,,,,,,2435410,9171769,4861592,3104077,1202703,,,,,
4.27554607391,1577122814.75,4.27999997138977,451,872,637,507,316,556.6,-21,-32.6462143272941,TRANSITION,13,5857,11363,8275,6610,4115,,,,,,2638811,9932153,5267361,3361126,1302559,,,,,
4.29616999626,1577122814.77,4.29999995231628,451,872,637,506,314,556,-21.6,-29.0924291615186,TRANSITION,14,6308,12235,8912,7116,4429,,,,,,2842212,10692537,5673130,3617162,1401155,,,,,
4.32033896446,1577122814.79,4.3199999332428,450,872,638,507,315,556.4,-21.2,16.5501479703204,TRANSITION,15,6758,13107,9550,7623,4744,,,,,,3044712,11452921,6080174,3874211,1500380,,,,,
4.34509897232,1577122814.82,4.34999990463257,451,873,638,508,316,557.2,-20.4,32.3101674491991,TRANSITION,16,7209,13980,10188,8131,5060,,,,,,3248113,12215050,6487218,4132275,1600236,,,,,
4.36561107635,1577122814.84,4.36999988555908,450,872,637,508,316,556.6,-21,-29.2510216954096,TRANSITION,17,7659,14852,10825,8639,5376,,,,,,3450613,12975434,6892987,4390339,1700092,,,,,
4.39020705223,1577122814.86,4.3899998664856,451,871,638,508,316,556.8,-20.8000000000001,8.13141145428411,TRANSITION,18,8110,15723,11463,9147,5692,,,,,,3654014,13734075,7300031,4648403,1799948,,,,,
4.4105758667,1577122814.88,4.41000008583069,453,872,639,509,316,557.8,-19.8000000000001,49.094658968632,TRANSITION,19,8563,16595,12102,9656,6008,,,,,,3859223,14494459,7708352,4907484,1899804,,,,,
4.43530488014,1577122814.91,4.44000005722046,451,873,639,510,316,557.8,-19.8000000000001,0,TRANSITION,20,9014,17468,12741,10166,6324,,,,,,4062624,15256588,8116673,5167584,1999660,,,,,
4.45986104012,1577122814.93,4.46000003814697,451,872,638,510,315,557.2,-20.4,-24.433787713087,TRANSITION,21,9465,18340,13379,10676,6639,,,,,,4266025,16016972,8523717,5427684,2098885,,,,,
4.48032093048,1577122814.95,4.48000001907349,451,873,639,512,315,558,-19.6,39.1008937938397,TRANSITION,22,9916,19213,14018,11188,6954,,,,,,4469426,16779101,8932038,5689828,2198110,,,,,
4.50466489792,1577122814.98,4.50999999046326,451,873,639,512,316,558.2,-19.4,8.21558772180335,TRANSITION,23,10367,20086,14657,11700,7270,,,,,,4672827,17541230,9340359,5951972,2297966,,,,,
4.52522587776,1577122815,4.52999997138977,451,872,639,513,316,558.2,-19.4,0,TRANSITION,24,10818,20958,15296,12213,7586,,,,,,4876228,18301614,9748680,6215141,2397822,,,,,
4.54969286919,1577122815.02,4.54999995231628,451,873,639,514,316,558.6,-19,16.3485568360281,TRANSITION,25,11269,21831,15935,12727,7902,,,,,,5079629,19063743,10157001,6479337,2497678,,,,,
4.57409596443,1577122815.05,4.57999992370606,450,872,639,514,316,558.2,-19.4,-16.3913633113365,TRANSITION,26,11719,22703,16574,13241,8218,,,,,,5282129,19824127,10565322,6743533,2597534,,,,,
4.59508991241,1577122815.07,4.59999990463257,452,871,639,510,316,557.6,-20,-28.5796649859099,TRANSITION,27,12171,23574,17213,13751,8534,,,,,,5486433,20582768,10973643,7003633,2697390,,,,,
4.61953997612,1577122815.09,4.61999988555908,451,872,639,507,315,556.8,-20.8000000000001,-32.7197511421145,TRANSITION,28,12622,24446,17852,14258,8849,,,,,,5689834,21343152,11381964,7260682,2796615,,,,,
4.64003992081,1577122815.11,4.6399998664856,451,873,640,505,317,557.2,-20.4,19.5122477669527,TRANSITION,29,13073,25319,18492,14763,9166,,,,,,5893235,22105281,11791564,7515707,2897104,,,,,
4.66428208351,1577122815.14,4.67000007629395,451,873,640,504,317,557,-20.6,-8.25008900711831,TRANSITION,30,13524,26192,19132,15267,9483,,,,,,6096636,22867410,12201164,7769723,2997593,,,,,
4.6852118969,1577122815.16,4.69000005722046,451,872,640,505,316,556.8,-20.8000000000001,-9.55574692775802,TRANSITION,31,13975,27064,19772,15772,9799,,,,,,6300037,23627794,12610764,8024748,3097449,,,,,
4.70956301689,1577122815.18,4.71000003814697,451,872,640,508,316,557.4,-20.2,24.6395237774045,TRANSITION,32,14426,27936,20412,16280,10115,,,,,,6503438,24388178,13020364,8282812,3197305,,,,,
4.73413491249,1577122815.21,4.74000000953674,450,873,639,510,316,557.6,-20,8.13938017871292,TRANSITION,33,14876,28809,21051,16790,10431,,,,,,6705938,25150307,13428685,8542912,3297161,,,,,
4.754778862,1577122815.23,4.75999999046326,451,873,640,513,316,558.6,-19,48.4403432354642,TRANSITION,34,15327,29682,21691,17303,10747,,,,,,6909339,25912436,13838285,8806081,3397017,,,,,
4.77935886383,1577122815.25,4.77999997138977,452,872,639,514,316,558.6,-19,0,TRANSITION,35,15779,30554,22330,17817,11063,,,,,,7113643,26672820,14246606,9070277,3496873,,,,,
4.79984903336,1577122815.27,4.79999995231628,451,871,640,514,316,558.4,-19.2,-9.76077819694066,TRANSITION,36,16230,31425,22970,18331,11379,,,,,,7317044,27431461,14656206,9334473,3596729,,,,,
4.82415008545,1577122815.3,4.82999992370606,452,873,641,516,316,559.6,-18,49.3805780735658,TRANSITION,37,16682,32298,23611,18847,11695,,,,,,7521348,28193590,15067087,9600729,3696585,,,,,
