delta Time, Unix Time, pr1, pr2, pr3, pr4, pr5, label
10.9655849934,1577745857.42,446,896,631,652,322,two,
10.9657440186,1577745857.42,446,896,630,650,321,two,
10.9659030437,1577745857.42,443,895,627,647,318,two,
10.9660630226,1577745857.42,442,894,624,646,318,two,
10.9662230015,1577745857.42,443,891,623,646,318,two,
10.9663820267,1577745857.42,442,891,619,646,317,two,
10.9665420055,1577745857.43,441,889,614,642,316,two,
10.9667100906,1577745857.43,442,886,607,637,316,two,
10.9668741226,1577745857.43,443,885,599,636,317,two,
10.9670350552,1577745857.43,442,883,592,631,314,two,
10.9671940804,1577745857.43,439,882,586,625,310,two,
10.9673531055,1577745857.43,440,880,583,625,310,two,
10.9675121307,1577745857.43,440,880,582,625,311,two,
10.9676711559,1577745857.43,440,878,580,622,310,two,
10.9678330421,1577745857.43,440,878,577,621,308,two,
10.9679920673,1577745857.43,440,878,576,620,309,two,
10.9681510925,1577745857.43,443,878,576,622,312,two,
10.9683101177,1577745857.43,440,879,575,621,310,two,
10.9684710503,1577745857.43,439,878,575,618,307,two,
10.9686300755,1577745857.43,439,878,575,619,308,two,
10.9687891006,1577745857.43,439,879,578,623,309,two,
10.9689481258,1577745857.43,439,882,586,629,310,two,
10.9691090584,1577745857.43,440,885,593,633,310,two,
10.9692680836,1577745857.43,440,888,600,638,312,two,
10.9694261551,1577745857.43,442,890,609,642,316,two,
10.9695849419,1577745857.43,443,892,616,644,315,two,
10.9697439671,1577745857.43,440,894,618,645,313,two,
10.9699029922,1577745857.43,441,895,621,647,314,two,
10.9700620174,1577745857.43,441,895,622,648,316,two,
10.9702301025,1577745857.43,441,895,622,648,316,two,
10.9703979492,1577745857.43,441,896,623,647,315,two,
10.9705541134,1577745857.43,442,895,622,648,317,two,
10.9707181454,1577745857.43,441,896,622,649,319,two,
10.9708740711,1577745857.43,442,896,624,646,317,two,
10.9710321426,1577745857.43,442,895,624,646,314,two,
10.9712481499,1577745857.43,442,896,625,649,317,two,
10.9714100361,1577745857.43,442,895,624,649,318,two,
10.9715681076,1577745857.43,441,894,623,648,316,two,
10.971724987,1577745857.43,442,895,623,647,317,two,
10.9718830585,1577745857.43,442,895,623,648,318,two,
10.9720411301,1577745857.43,443,895,623,648,319,two,
10.9721970558,1577745857.43,441,895,623,648,317,two,
10.9723551273,1577745857.43,441,895,624,647,316,two,
10.9725110531,1577745857.43,443,895,624,648,317,two,
10.9726681709,1577745857.43,443,896,624,650,318,two,
10.9728240967,1577745857.43,441,895,625,648,317,two,
10.9729809761,1577745857.43,443,896,625,648,317,two,
10.9731719494,1577745857.43,443,896,626,649,320,two,
10.9733231068,1577745857.43,443,896,627,650,322,two,
10.9734730721,1577745857.43,443,895,628,649,318,two,
10.973623991,1577745857.43,441,896,627,649,317,two,
10.9737739563,1577745857.43,444,894,628,649,319,two,
10.9739229679,1577745857.43,444,895,629,651,318,two,
10.9740741253,1577745857.43,442,896,628,650,317,two,
10.9742231369,1577745857.43,443,896,629,649,319,two,
10.9743721485,1577745857.43,443,896,629,651,320,two,
10.9745211601,1577745857.43,443,896,630,651,320,two,
10.9746820927,1577745857.43,443,895,629,650,318,two,
10.9748330116,1577745857.43,443,895,629,649,317,two,
10.9749829769,1577745857.43,444,895,628,652,319,two,
10.9751329422,1577745857.43,443,894,629,650,319,two,
10.9752831459,1577745857.43,443,895,628,649,316,two,
10.9754331112,1577745857.43,443,897,630,650,319,two,
10.9755830765,1577745857.43,444,896,630,651,321,two,
10.9757311344,1577745857.43,443,895,630,651,320,two,
10.975880146,1577745857.43,443,896,630,650,318,two,
10.976031065,1577745857.43,443,895,629,650,318,two,
10.9761800766,1577745857.43,444,895,629,652,320,two,
10.9763300419,1577745857.43,442,895,630,651,319,two,
10.9764780998,1577745857.43,441,895,629,648,317,two,
10.9766271114,1577745857.44,443,895,630,650,317,two,
10.976817131,1577745857.44,444,896,630,652,320,two,
10.9770569801,1577745857.44,443,895,631,652,320,two,
10.9773089886,1577745857.44,443,895,630,651,318,two,
10.9774971008,1577745857.44,444,895,630,650,319,two,
10.9776821136,1577745857.44,444,896,630,652,320,two,
10.9778380394,1577745857.44,444,896,631,650,319,two,
10.9779920578,1577745857.44,441,896,630,649,317,two,
10.9781451225,1577745857.44,443,894,631,650,319,two,
10.9782991409,1577745857.44,444,895,629,652,319,two,
10.9784531593,1577745857.44,443,896,630,651,319,two,
10.9786071777,1577745857.44,444,895,630,650,319,two,
10.9787700176,1577745857.44,444,896,629,651,319,two,
10.978924036,1577745857.44,445,896,631,651,320,two,
10.9790771008,1577745857.44,443,895,630,650,318,two,
10.9792301655,1577745857.44,441,896,630,650,316,two,
10.9793829918,1577745857.44,444,895,631,651,319,two,
10.9795360565,1577745857.44,444,895,631,652,320,two,
10.9796881676,1577745857.44,443,895,630,651,319,two,
10.9798400402,1577745857.44,444,896,630,649,319,two,
10.9799931049,1577745857.44,444,895,631,650,320,two,
10.980148077,1577745857.44,444,896,631,652,319,two,
10.9803011417,1577745857.44,443,895,631,651,318,two,
10.9804530144,1577745857.44,442,895,630,650,316,two,
10.9806060791,1577745857.44,444,895,631,652,320,two,
10.9807591438,1577745857.44,445,895,630,652,320,two,
10.9809110165,1577745857.44,443,895,630,651,320,two,
10.9810640812,1577745857.44,443,896,630,650,319,two,
10.9812150002,1577745857.44,444,896,631,650,320,two,
10.9813680649,1577745857.44,444,895,632,652,320,two,
10.9815211296,1577745857.44,443,896,631,651,317,two,
10.9816730022,1577745857.44,441,895,630,650,317,two,
10.9818270206,1577745857.44,444,895,631,652,320,two,
10.9819791317,1577745857.44,444,896,631,652,321,two,
10.982131958,1577745857.44,443,896,630,650,318,two,
10.9822850227,1577745857.44,443,895,632,650,319,two,
10.9824380875,1577745857.44,443,895,630,652,319,two,
10.9825899601,1577745857.44,443,895,631,651,319,two,
10.9827501774,1577745857.44,443,895,632,652,317,two,
10.9829039574,1577745857.44,443,896,630,652,317,two,
10.9830570221,1577745857.44,444,895,631,652,320,two,
10.9832100868,1577745857.44,444,895,631,652,320,two,
10.9833891392,1577745857.44,443,895,630,651,318,two,
10.9835441113,1577745857.44,443,895,632,650,319,two,
10.9836981297,1577745857.44,444,895,631,652,320,two,
10.9838500023,1577745857.44,444,895,631,652,319,two,
10.9840040207,1577745857.44,443,894,631,649,317,two,
10.9841561317,1577745857.44,443,895,630,651,317,two,
10.9843120575,1577745857.44,444,896,631,652,320,two,
10.9844641685,1577745857.44,444,895,631,651,320,two,
10.9846169949,1577745857.44,442,896,631,650,318,two,
10.9847691059,1577745857.44,444,895,631,651,319,two,
10.9849221706,1577745857.44,444,895,631,652,320,two,
10.9850759506,1577745857.44,444,895,631,652,318,two,
10.9852290154,1577745857.44,443,895,630,651,316,two,
10.9853811264,1577745857.44,443,894,630,649,317,two,
10.985532999,1577745857.44,444,895,631,652,319,two,
10.9856851101,1577745857.44,443,896,631,651,318,two,
10.9858360291,1577745857.44,442,895,631,650,318,two,
10.9859881401,1577745857.44,444,895,632,651,319,two,
10.9861390591,1577745857.44,445,896,631,653,321,two,
10.9862911701,1577745857.44,444,895,630,651,319,two,
10.9864430428,1577745857.44,443,895,631,650,317,two,
10.9865951538,1577745857.45,442,896,630,651,317,two,
10.9867551327,1577745857.45,444,895,632,652,320,two,
10.9869151115,1577745857.45,443,896,631,652,317,two,
10.9870691299,1577745857.45,443,896,631,650,317,two,
10.9925861359,1577745857.45,445,895,631,652,319,two,
11.0134701729,1577745857.47,445,896,631,652,321,two,
11.0376360416,1577745857.5,444,895,631,651,319,two,
11.0584180355,1577745857.52,443,895,631,650,317,two,
11.0827150345,1577745857.54,443,895,631,651,318,two,
11.1074039936,1577745857.57,443,895,632,652,320,two,
11.1280190945,1577745857.59,443,893,632,651,318,two,
