delta Time, Unix Time, pr1, pr2, pr3, pr4, pr5, label
5.65973091125,1579541055.4,517,844,549,515,454,extend,
5.68009400368,1579541055.42,517,846,552,521,454,extend,
5.70434093475,1579541055.45,517,848,556,530,454,extend,
5.7252099514,1579541055.47,517,851,562,541,455,extend,
5.74958896637,1579541055.49,519,855,571,559,457,extend,
5.77422094345,1579541055.52,517,860,581,575,457,extend,
5.79493498802,1579541055.54,517,866,591,585,458,extend,
5.81943202019,1579541055.56,517,872,600,599,460,extend,
5.83995008469,1579541055.58,518,876,608,608,462,extend,
5.8640999794,1579541055.61,516,879,612,613,461,extend,
5.88493394852,1579541055.63,518,882,617,616,463,extend,
5.90925598145,1579541055.65,518,884,619,621,463,extend,
5.93397808075,1579541055.68,519,885,622,625,466,extend,
5.95434808731,1579541055.7,519,885,624,626,466,extend,
5.97912406921,1579541055.72,518,886,623,625,465,extend,
5.99962711334,1579541055.74,520,887,627,629,468,extend,
6.02380490303,1579541055.77,521,888,627,630,468,extend,
6.04848408699,1579541055.79,518,887,627,629,467,extend,
6.06915903091,1579541055.81,521,889,629,631,466,extend,
6.09377908707,1579541055.84,519,889,629,632,468,extend,
6.11414909363,1579541055.86,522,890,631,635,469,extend,
6.13877010345,1579541055.88,521,890,631,633,468,extend,
6.16340708733,1579541055.91,520,890,631,633,469,extend,
6.18378210068,1579541055.93,523,891,632,636,470,extend,
6.20818710327,1579541055.95,522,890,632,636,471,extend,
6.22905707359,1579541055.97,520,891,632,635,469,extend,
6.25330805779,1579541056.0,521,892,633,635,468,extend,
6.27404689789,1579541056.02,522,892,633,636,469,extend,
6.29866790771,1579541056.04,521,892,634,637,470,extend,
6.3230919838,1579541056.07,520,892,634,635,468,extend,
6.34380507469,1579541056.09,520,892,634,633,468,extend,
6.3679690361,1579541056.11,522,893,635,636,470,extend,
6.38884997368,1579541056.13,522,892,634,637,470,extend,
6.41312193871,1579541056.16,520,892,634,636,469,extend,
6.43771409988,1579541056.18,521,892,635,635,469,extend,
6.45816493034,1579541056.2,521,892,634,636,469,extend,
6.48293995857,1579541056.23,521,892,635,637,470,extend,
6.50355792046,1579541056.25,521,892,634,635,468,extend,
6.52796912193,1579541056.27,520,892,634,634,469,extend,
6.55225491524,1579541056.3,523,892,635,638,471,extend,
6.57279706001,1579541056.32,522,892,635,637,470,extend,
6.59733891487,1579541056.34,521,893,635,635,470,extend,
6.61812901497,1579541056.36,522,893,633,636,470,extend,
6.64272999763,1579541056.39,522,893,635,637,470,extend,
6.6632668972,1579541056.41,522,892,635,637,471,extend,
6.68765211105,1579541056.43,521,892,636,635,471,extend,
6.71195793152,1579541056.46,520,892,634,635,469,extend,
6.73294591904,1579541056.48,523,893,635,638,471,extend,
6.75711202621,1579541056.5,522,892,636,638,470,extend,
6.77776503563,1579541056.52,521,891,635,635,470,extend,
6.80236697197,1579541056.55,522,892,636,636,471,extend,
6.82690191269,1579541056.57,523,892,635,638,471,extend,
6.84746599197,1579541056.59,522,892,636,637,471,extend,
6.87179207802,1579541056.62,522,892,636,636,468,extend,
6.89265990257,1579541056.64,521,892,635,636,469,extend,
6.9170460701,1579541056.66,523,892,636,639,472,extend,
6.94152402878,1579541056.69,522,892,636,638,469,extend,
6.96190190315,1579541056.71,520,891,636,635,469,extend,
6.98662900925,1579541056.73,522,892,636,637,471,extend,
7.0071439743,1579541056.75,522,892,637,638,470,extend,
7.03150892258,1579541056.78,521,892,636,636,470,extend,
7.05236697197,1579541056.8,521,892,638,635,470,extend,
7.07696604729,1579541056.82,522,892,636,636,470,extend,
7.10111093521,1579541056.85,521,892,637,638,472,extend,
7.12164211273,1579541056.87,521,892,637,637,470,extend,
7.14639091492,1579541056.89,520,893,637,635,468,extend,
7.16697597504,1579541056.91,522,893,638,637,471,extend,
7.19133090973,1579541056.94,522,893,637,637,471,extend,
7.21566390991,1579541056.96,521,893,637,637,470,extend,
7.23661494255,1579541056.98,522,892,638,635,470,extend,
7.26117801666,1579541057.01,521,893,637,636,471,extend,
7.28153800964,1579541057.03,523,893,637,639,472,extend,
7.3060259819,1579541057.05,522,892,637,636,470,extend,
7.33064198494,1579541057.07,521,893,637,635,469,extend,
7.35136008263,1579541057.1,522,893,637,637,471,extend,
7.37555408478,1579541057.12,522,892,638,638,471,extend,
7.39641499519,1579541057.14,522,892,637,636,470,extend,
7.42093396187,1579541057.16,522,892,637,636,471,extend,
7.44102311134,1579541057.18,522,893,637,637,471,extend,
7.4658780098,1579541057.21,523,892,638,639,473,extend,
7.49033689499,1579541057.23,522,892,637,636,470,extend,
7.51095294952,1579541057.25,521,892,638,635,470,extend,
7.53548908234,1579541057.28,522,893,638,638,472,extend,
7.55588793755,1579541057.3,523,892,637,638,471,extend,
7.58066010475,1579541057.32,521,892,637,637,469,extend,
7.60513591766,1579541057.35,523,892,637,636,470,extend,
7.62541508675,1579541057.37,522,892,637,638,469,extend,
7.65012407303,1579541057.39,522,892,637,639,473,extend,
7.67073202133,1579541057.41,522,891,638,637,470,extend,
7.69490194321,1579541057.44,521,891,637,636,470,extend,
7.71956205368,1579541057.46,523,892,639,638,471,extend,
7.7403678894,1579541057.48,522,892,637,638,470,extend,
7.76490902901,1579541057.51,520,892,638,636,469,extend,
7.78512096405,1579541057.53,521,892,638,636,469,extend,
7.80991411209,1579541057.55,521,893,638,638,470,extend,
7.83055901527,1579541057.57,523,892,638,638,471,extend,
7.85506510735,1579541057.6,521,892,637,636,469,extend,
7.87946200371,1579541057.62,521,892,638,636,470,extend,
7.89989709854,1579541057.64,522,893,639,638,471,extend,
7.92465806007,1579541057.67,521,892,639,638,469,extend,
7.94488310814,1579541057.69,521,893,637,636,468,extend,
7.96952295303,1579541057.71,521,892,638,636,469,extend,
7.99423789978,1579541057.74,522,893,638,638,471,extend,
8.01455402374,1579541057.76,522,892,638,639,471,extend,
8.03900790215,1579541057.78,521,892,638,636,470,extend,
8.05987906456,1579541057.8,522,892,637,636,469,extend,
8.08442091942,1579541057.83,522,892,638,639,472,extend,
8.10886502266,1579541057.85,522,892,638,638,470,extend,
8.12923407555,1579541057.87,521,892,638,636,469,extend,
8.15396809578,1579541057.9,521,892,638,637,469,extend,
8.17457509041,1579541057.92,522,893,639,638,471,extend,
8.19879794121,1579541057.94,521,892,638,638,470,extend,
8.2196199894,1579541057.96,520,892,637,637,469,extend,
8.24423193932,1579541057.99,522,892,638,637,469,extend,
8.26839804649,1579541058.01,523,892,638,639,472,extend,
8.28891396523,1579541058.03,522,893,639,638,471,extend,
8.3136100769,1579541058.06,521,892,638,637,470,extend,
8.33422398567,1579541058.08,521,893,638,637,470,extend,
8.35875606537,1579541058.1,522,892,639,639,470,extend,
8.38341403008,1579541058.13,521,892,639,638,470,extend,
8.4040389061,1579541058.15,521,892,638,636,470,extend,
8.42849707603,1579541058.17,522,892,638,637,469,extend,
8.44876194,1579541058.19,523,892,639,638,471,extend,
8.47340703011,1579541058.22,522,892,638,638,470,extend,
8.49789500237,1579541058.24,521,893,639,636,469,extend,
8.51867699623,1579541058.26,523,892,639,637,471,extend,
8.54280304909,1579541058.29,522,892,638,638,471,extend,
8.56369709969,1579541058.31,521,892,639,637,469,extend,
8.58822703362,1579541058.33,521,892,639,636,469,extend,
8.60831999779,1579541058.35,522,892,639,638,471,extend,
8.63319611549,1579541058.38,522,892,639,639,471,extend,
8.6576230526,1579541058.4,522,893,639,637,470,extend,
8.67827892303,1579541058.42,521,893,639,636,470,extend,
8.70288610458,1579541058.45,522,893,640,638,472,extend,
8.72342801094,1579541058.47,522,893,639,639,472,extend,
10.9721729755,1579541060.72,521,893,639,637,470,fist,
10.9728200436,1579541060.72,521,892,639,636,469,fist,
10.9733829498,1579541060.72,522,893,639,637,470,fist,
10.9739379883,1579541060.72,522,893,639,639,471,fist,
10.9744880199,1579541060.72,521,892,639,637,470,fist,
10.9750339985,1579541060.72,521,892,639,636,470,fist,
10.9755790234,1579541060.72,522,892,639,637,472,fist,
10.9761240482,1579541060.72,522,893,639,639,472,fist,
10.9766919613,1579541060.72,523,892,640,637,471,fist,
10.9770328999,1579541060.72,522,892,639,636,470,fist,
10.9772160053,1579541060.72,522,893,639,637,471,fist,
10.9773991108,1579541060.72,523,893,639,638,472,fist,
10.9775819778,1579541060.72,521,893,639,637,470,fist,
10.9777638912,1579541060.72,521,892,639,636,470,fist,
10.9779450893,1579541060.72,522,893,639,638,471,fist,
10.978126049,1579541060.72,522,893,640,638,472,fist,
10.9783060551,1579541060.72,522,892,639,637,470,fist,
10.9784860611,1579541060.72,522,892,639,636,471,fist,
10.9786660671,1579541060.72,522,892,639,638,471,fist,
10.9788479805,1579541060.72,522,892,639,638,471,fist,
10.9790289402,1579541060.72,521,892,639,636,469,fist,
10.979211092,1579541060.72,521,892,639,636,469,fist,
10.9793930054,1579541060.72,522,893,639,638,471,fist,
10.9795761108,1579541060.72,522,892,639,639,470,fist,
10.9797549248,1579541060.72,521,892,639,636,470,fist,
10.9799349308,1579541060.72,522,892,639,637,470,fist,
10.9801139832,1579541060.72,522,892,639,638,471,fist,
10.9802949429,1579541060.72,522,892,640,638,470,fist,
10.9804770947,1579541060.72,520,893,639,636,468,fist,
10.9806649685,1579541060.72,521,893,639,636,468,fist,
10.9808599949,1579541060.72,523,893,639,638,471,fist,
10.9810330868,1579541060.72,522,893,640,638,471,fist,
10.9812049866,1579541060.73,521,893,640,636,470,fist,
10.9813780785,1579541060.73,522,893,639,637,470,fist,
10.9815509319,1579541060.73,523,893,640,639,472,fist,
10.9817240238,1579541060.73,522,893,639,638,471,fist,
10.9819500446,1579541060.73,521,893,639,637,470,fist,
10.982211113,1579541060.73,522,893,639,637,470,fist,
10.9824719429,1579541060.73,522,893,639,639,472,fist,
10.9827299118,1579541060.73,522,893,639,638,471,fist,
10.9829740524,1579541060.73,521,893,639,637,470,fist,
10.983217001,1579541060.73,522,893,639,637,471,fist,
10.9834630489,1579541060.73,523,892,639,639,471,fist,
10.9837179184,1579541060.73,521,892,639,638,471,fist,
10.9839711189,1579541060.73,521,892,639,636,469,fist,
10.9842290878,1579541060.73,521,892,639,637,469,fist,
10.9844949245,1579541060.73,522,892,639,639,470,fist,
10.9847719669,1579541060.73,521,892,639,637,468,fist,
10.9849689007,1579541060.73,520,891,639,636,467,fist,
10.9851679802,1579541060.73,521,892,639,637,468,fist,
10.9853570461,1579541060.73,521,892,639,639,469,fist,
10.985532999,1579541060.73,521,892,640,637,468,fist,
10.9857070446,1579541060.73,521,891,639,636,467,fist,
10.9858989716,1579541060.73,522,891,640,638,469,fist,
10.9860880375,1579541060.73,522,892,639,639,470,fist,
10.9862649441,1579541060.73,521,891,639,638,469,fist,
10.9864389896,1579541060.73,520,892,639,636,467,fist,
10.9866130352,1579541060.73,521,891,639,638,469,fist,
10.9867870808,1579541060.73,522,890,640,639,470,fist,
10.9869608879,1579541060.73,521,890,639,637,469,fist,
10.9871358871,1579541060.73,521,890,639,636,468,fist,
10.987308979,1579541060.73,521,890,639,637,468,fist,
10.9874820709,1579541060.73,521,889,639,639,469,fist,
10.9876539707,1579541060.73,520,889,639,637,468,fist,
10.9878430367,1579541060.73,520,889,639,636,467,fist,
10.9880170822,1579541060.73,521,888,639,638,468,fist,
10.9881920815,1579541060.73,520,889,639,639,468,fist,
10.9883670807,1579541060.73,520,888,638,637,467,fist,
10.9885458946,1579541060.73,520,888,638,637,467,fist,
10.9887619019,1579541060.73,521,889,638,638,468,fist,
10.9889469147,1579541060.73,521,888,638,640,469,fist,
10.989123106,1579541060.73,520,889,638,637,467,fist,
10.9892969131,1579541060.73,520,888,638,637,467,fist,
10.9894709587,1579541060.73,521,888,637,638,468,fist,
10.9896450043,1579541060.73,521,887,638,638,468,fist,
10.9898200035,1579541060.73,519,887,636,636,467,fist,
10.9899950027,1579541060.73,520,886,636,634,467,fist,
10.9901690483,1579541060.73,520,886,635,636,469,fist,
10.9903430939,1579541060.73,520,886,635,635,469,fist,
10.990516901,1579541060.73,519,886,635,634,468,fist,
10.9906930923,1579541060.73,520,886,635,634,468,fist,
10.9908668995,1579541060.73,521,887,636,636,469,fist,
10.9910399914,1579541060.73,520,886,635,636,469,fist,
10.9912118912,1579541060.74,519,886,635,634,467,fist,
10.9913849831,1579541060.74,519,887,635,634,467,fist,
10.9915590286,1579541060.74,520,887,636,637,468,fist,
10.9917340279,1579541060.74,520,887,636,637,468,fist,
10.9919090271,1579541060.74,520,887,636,636,467,fist,
10.9920830727,1579541060.74,520,887,636,636,468,fist,
10.9922580719,1579541060.74,520,888,637,639,468,fist,
10.9924321175,1579541060.74,520,887,636,638,468,fist,
10.9926140308,1579541060.74,519,888,636,636,467,fist,
10.9927890301,1579541060.74,519,888,637,636,467,fist,
10.9929640293,1579541060.74,521,888,637,639,468,fist,
10.9931390285,1579541060.74,520,888,638,639,468,fist,
10.9933149815,1579541060.74,520,888,638,637,467,fist,
10.9934880733,1579541060.74,520,889,637,638,468,fist,
10.9936621189,1579541060.74,521,889,639,640,470,fist,
10.9938490391,1579541060.74,521,889,637,639,468,fist,
11.0129330158,1579541060.76,519,889,638,638,468,fist,
11.0371530056,1579541060.78,520,889,637,639,467,fist,
11.0578579903,1579541060.8,521,888,638,639,469,fist,
11.0823819637,1579541060.83,520,887,638,637,468,fist,
11.1070001125,1579541060.85,520,886,636,634,467,fist,
11.1271939278,1579541060.87,520,885,637,634,468,fist,
11.1521749496,1579541060.9,521,884,636,636,469,fist,
11.1725170612,1579541060.92,520,885,637,634,468,fist,
11.1971969604,1579541060.94,520,885,638,633,467,fist,
11.2214510441,1579541060.97,520,885,637,635,468,fist,
11.2423028946,1579541060.99,520,885,638,637,468,fist,
11.2667798996,1579541061.01,519,886,637,636,467,fist,
11.2870070934,1579541061.03,520,887,638,634,467,fist,
11.3118889332,1579541061.06,521,889,637,636,468,fist,
11.33228302,1579541061.08,523,891,636,638,471,fist,
11.3569190502,1579541061.1,523,893,634,638,471,fist,
11.3813500404,1579541061.13,523,894,630,637,471,fist,
11.4018800259,1579541061.15,524,896,630,640,473,fist,
11.4265339375,1579541061.17,524,898,629,642,473,fist,
11.4468200207,1579541061.19,524,899,629,639,473,fist,
11.4713499546,1579541061.22,524,900,630,640,472,fist,
11.4962520599,1579541061.24,525,899,631,643,474,fist,
11.5167551041,1579541061.26,525,899,633,645,475,fist,
11.5411429405,1579541061.29,524,898,634,645,474,fist,
11.5616691113,1579541061.31,524,898,635,645,474,fist,
11.5860168934,1579541061.33,525,899,635,648,475,fist,
11.6108341217,1579541061.35,525,898,636,649,476,fist,
11.631125927,1579541061.38,525,898,636,649,475,fist,
11.655714035,1579541061.4,525,898,636,648,475,fist,
11.6764290333,1579541061.42,526,898,636,651,477,fist,
11.7007749081,1579541061.44,526,898,636,651,478,fist,
11.7212600708,1579541061.47,526,896,636,649,477,fist,
11.7459750175,1579541061.49,526,896,636,649,478,fist,
11.770606041,1579541061.51,528,896,637,651,480,fist,
11.790776968,1579541061.53,528,895,637,652,482,fist,
11.815762043,1579541061.56,527,895,636,650,481,fist,
11.8362541199,1579541061.58,528,895,637,650,480,fist,
11.8604791164,1579541061.6,528,896,637,652,481,fist,
11.8849449158,1579541061.63,527,895,637,653,480,fist,
11.9056398869,1579541061.65,526,896,637,652,479,fist,
11.930273056,1579541061.67,527,895,637,651,478,fist,
11.9506540298,1579541061.69,528,896,637,653,480,fist,
11.9753549099,1579541061.72,527,896,637,653,479,fist,
12.0000360012,1579541061.74,526,896,637,651,478,fist,
12.0205149651,1579541061.76,527,896,638,651,478,fist,
12.0446679592,1579541061.79,527,896,638,652,478,fist,
12.0653040409,1579541061.81,527,896,637,652,478,fist,
12.0900650024,1579541061.83,526,896,638,650,476,fist,
12.1104691029,1579541061.85,526,896,637,649,476,fist,
12.134884119,1579541061.88,527,896,638,652,478,fist,
12.1596140862,1579541061.9,527,896,638,651,477,fist,
12.1802170277,1579541061.92,525,896,637,649,477,fist,
12.2047278881,1579541061.95,527,896,638,650,477,fist,
12.225217104,1579541061.97,527,897,637,652,478,fist,
12.2497138977,1579541061.99,527,896,638,651,478,fist,
12.2743809223,1579541062.02,526,896,638,649,476,fist,
12.2947120667,1579541062.04,526,897,638,649,476,fist,
12.3193659782,1579541062.06,527,897,639,651,477,fist,
12.3399300575,1579541062.08,526,896,638,651,477,fist,
12.3642399311,1579541062.11,526,896,638,648,476,fist,
12.3886649609,1579541062.13,527,896,638,649,476,fist,
12.4093289375,1579541062.15,527,896,638,650,479,fist,
12.4339830875,1579541062.18,527,896,638,649,477,fist,
12.4545180798,1579541062.2,526,895,638,648,476,fist,
12.4791560173,1579541062.22,527,896,637,649,476,fist,
12.4997780323,1579541062.24,527,896,637,650,478,fist,
12.5241959095,1579541062.27,526,896,637,649,477,fist,
12.5484879017,1579541062.29,526,896,637,648,475,fist,
12.5691969395,1579541062.31,527,896,637,649,476,fist,
12.5937769413,1579541062.34,527,896,638,651,477,fist,
12.6145949364,1579541062.36,526,896,638,649,476,fist,
12.6386721134,1579541062.38,526,896,638,648,476,fist,
12.6634209156,1579541062.41,526,897,638,650,476,fist,
12.6840629578,1579541062.43,527,895,639,651,478,fist,
12.7083370686,1579541062.45,526,896,639,649,475,fist,
12.7291419506,1579541062.47,526,896,639,647,475,fist,
12.7534000874,1579541062.5,526,896,639,649,477,fist,
12.7780120373,1579541062.52,527,896,639,651,477,fist,
12.798388958,1579541062.54,526,896,640,649,476,fist,
12.8231639862,1579541062.57,525,896,639,648,476,fist,
